# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.662184482397848884e+00 6.693156589290975944e+01 4.550138566537493268e-01 -4.821519577701841586e-01 7.000475684338993698e-01 4.967385631776472188e+00 1.807058823899989397e+00 1.491882297338402719e-01 4.350461966390076540e+00 3.976663318303250705e-01 4.218757569442006528e+00 2.138341286223593124e+04 0.000000000000000000e+00
5.173161562310043537e-01 6.636064018219184391e+01 6.285271602743830455e-01 -4.683740631193861192e-01 2.685446117637266816e-01 5.902816926697349587e+00 2.343171477469375041e+00 1.387464284107403911e-01 2.207262290559147910e+00 4.617834719466968885e+00 2.146765193421090956e+00 2.138342126266780178e+04 0.000000000000000000e+00
2.621863397499635706e+00 6.726763327543505966e+01 6.004944339178440726e-01 -3.579250560609889553e-01 4.471251402342325543e-01 5.038939172560750634e+00 2.460218696254921955e+00 1.232195480979068752e-01 1.437822650234834021e-01 2.374702639301761842e+00 7.400518994618687785e-01 2.138343195515871776e+04 0.000000000000000000e+00
2.780681666579400080e+00 6.397526668807848438e+01 2.767050119875401060e-01 -1.264378776975021434e-01 8.773455397621725549e-01 5.485459748801319257e+00 2.372431232126998690e+00 1.136670553887146329e-01 4.376533331731903287e-01 2.795456390172817773e+00 7.254283030898992513e-01 2.138344963584918150e+04 0.000000000000000000e+00
1.134187853305895360e-01 6.660997066991858162e+01 6.525152133209104477e-01 9.184201079291476333e-01 2.190676010307058830e-01 2.945713947413715950e+00 1.347166495587990731e+00 2.397852685233811953e-01 5.827448796915397189e+00 1.700953097019715532e+00 5.978225172539393562e+00 2.138351606184076445e+04 0.000000000000000000e+00
1.648467686444570646e+00 6.666547546615791475e+01 6.263382527460217286e-01 1.302776422157714831e-01 3.395681681531311780e-01 7.505720042165838102e+00 3.456761024330717191e+00 2.120253865182242237e-01 3.295055643276012525e+00 5.540403618239386319e+00 3.663384573858863735e+00 2.138354660521624828e+04 0.000000000000000000e+00
6.086788711269620622e-01 6.851166715362685977e+01 6.979470885998292351e-01 -3.738470160817197740e-01 1.262435638601098198e-01 6.420222236816735872e+00 2.688552235925377953e+00 2.440301805157309156e-01 2.438827871440767847e+00 4.403600090480320084e+00 2.589974652688036727e+00 2.138360556752277625e+04 0.000000000000000000e+00
2.238308944796508992e+00 6.707508312444281273e+01 5.527410126352637620e-01 5.203509543123499004e-01 5.436287693693123702e-01 5.025374380576569600e+00 2.139446265388544433e+00 1.853426341815781198e-01 1.513619827676268903e+00 3.710070455322446836e+00 1.391580153357456995e+00 2.138375024218327235e+04 0.000000000000000000e+00
2.780547464142011371e-01 6.532942399412330303e+01 3.688511529635255526e-01 -7.111176891025371427e-01 7.887712403090716418e-01 3.880843201191964020e+00 1.692362700862392266e+00 1.263273315849994527e-01 1.645436902307686466e+00 3.996050207535717380e+00 1.741680167032959137e+00 2.138375221227103975e+04 0.000000000000000000e+00
1.833361451937499220e+00 6.633271672910298378e+01 6.615981391919690813e-01 2.202207288240555227e-01 9.149580028455096825e-02 9.593763495098455607e+00 4.198209994056401051e+00 2.155154551315258127e-01 2.786022913412735225e+00 5.066977740744778025e+00 2.676469203006057729e+00 2.138388397384477139e+04 0.000000000000000000e+00
2.652802666690875277e+00 6.599873114868391610e+01 6.593861423357793017e-01 1.084127116664346663e-01 4.829510695447916668e-02 5.718894821037503462e+00 2.662227804523391139e+00 1.520996702489507968e-01 4.863444125743917046e-01 2.698448675387692841e+00 5.370751551270194213e-01 2.138394767620432322e+04 0.000000000000000000e+00
2.385786914221526001e+00 6.667644512267958135e+01 6.615801571777795154e-01 1.187945786413634013e-03 1.116640381725329950e-01 8.416352367848563887e+00 3.350392373918295696e+00 2.042766926920617510e-01 4.702612261958627471e-01 2.749337661432666557e+00 2.647317809497941044e-01 2.138398538399370955e+04 0.000000000000000000e+00
1.398328696542103788e+00 6.592112778816101581e+01 6.022655487493161486e-01 -9.367785794734898586e-01 3.570979012597470525e-01 2.984866688166203375e+00 1.267944848140410974e+00 1.815413454152269013e-01 3.899847183974267217e+00 6.232937035781535684e+00 3.777780761272476973e+00 2.138402865454171479e+04 0.000000000000000000e+00
1.507298689321125984e+00 6.352365383559031642e+01 2.655632139741521680e-01 8.736520542833864367e-01 8.806186049896329582e-01 3.169183771005677830e+00 1.355127616082439035e+00 1.856192660108096915e-01 3.078116288598205852e+00 5.408302312429428049e+00 3.132454903546494140e+00 2.138403912616824164e+04 0.000000000000000000e+00
1.070959628164599303e-01 6.587533245917326497e+01 6.197451394324203777e-01 6.341842301425426598e-01 2.949662118882889206e-01 4.219648253788169434e+00 1.914993996364182216e+00 1.001487476694776502e-01 5.901477873016195197e+00 1.936178536299255848e+00 6.075686270451328141e+00 2.138406291305986451e+04 0.000000000000000000e+00
2.871213849811536711e+00 6.698510239047688231e+01 5.912012772774636327e-01 -5.594349342823339288e-01 4.491513288666866277e-01 4.160401096509815488e+00 1.743314983249201644e+00 1.225366315748466634e-01 5.458078661403921172e-01 2.869305547247454680e+00 6.707109716842352132e-01 2.138407939753335086e+04 0.000000000000000000e+00
2.352202462502879676e+00 6.696581080922766205e+01 6.406763110435267361e-01 4.578429918786849906e-02 2.742858452654024504e-01 9.127501154401640449e+00 3.766942896326532342e+00 1.902630629098727988e-01 5.921421377381257400e-01 2.971536829799468649e+00 6.639602082899709323e-01 2.138411460310651455e+04 0.000000000000000000e+00
2.954799548366723538e+00 6.566001905932499483e+01 6.345929404491924553e-01 4.344345258426812184e-01 1.809797558358706704e-01 4.812497519787306111e+00 2.068250589662452565e+00 1.163361269646323443e-01 2.471440801828648781e-01 2.615094435322041999e+00 3.063216738324738286e-01 2.138414038367017201e+04 0.000000000000000000e+00
