# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
3.094131715236620561e+00 6.376637515647994547e+01 5.419602792351755349e-01 8.812444056324280073e-01 3.853147345438513449e-01 5.210419638187127944e+00 4.477571396899779899e+00 3.607780237495468723e-01 5.287102900091933400e+00 1.425193737597445942e+00 1.388266737868281586e+00 2.108508097877263208e+04 0.000000000000000000e+00
2.428207056887984105e+00 6.400801127734062845e+01 3.416259937764645760e-01 8.490697979938627293e-01 7.926676991139286477e-01 5.369271260867652273e+00 4.613551313000029630e+00 4.198674147104689558e-01 3.193908045185516187e-01 2.765463555649395833e+00 2.640959202512010773e+00 2.108536902158423982e+04 0.000000000000000000e+00
2.248223708099971851e+00 6.604323540371191825e+01 5.240344276279322866e-01 2.368604184809324498e-01 5.333564738407465811e-01 1.409565795674516053e+01 1.110368227955992815e+01 4.348111009552848572e-01 3.778863223820588813e-01 2.723518815026966244e+00 2.320977742384542353e+00 2.108540441226933035e+04 0.000000000000000000e+00
1.040223631686482353e+00 6.648902965785629249e+01 6.440413737396414318e-01 -1.171689252261698122e-01 1.146761983028745935e-01 9.084123046535243162e+00 7.219518163833530622e+00 3.142559402629760967e-01 2.644841423106422340e+00 4.977783927728683722e+00 4.511469139012957541e+00 2.108544334934316066e+04 0.000000000000000000e+00
2.622652777793969214e+00 6.417204668615252672e+01 6.140398025525015679e-01 -2.450929500688111828e-01 1.353046157136356675e-01 9.246947883586541295e+00 8.951158695273539578e+00 3.720780877602692382e-01 5.575993383993124830e+00 1.681558736356119077e+00 1.489578135159473016e+00 2.108548556255149015e+04 0.000000000000000000e+00
1.480387649459131039e+00 6.723711444960430583e+01 6.627146776842831599e-01 1.365638975654730192e-02 1.908002872610655709e-01 9.475264239033599267e+00 9.058162180283096276e+00 3.732754345391690043e-01 2.600317601755040453e+00 4.887123712406730824e+00 4.513899250444359801e+00 2.108551512193277813e+04 0.000000000000000000e+00
2.776760646882536321e+00 6.636941731415896584e+01 6.413368544955988515e-01 3.678386842265461976e-01 1.550265931066464598e-01 7.566033069347530393e+00 6.088086448211857515e+00 3.002921355695008510e-01 5.919460166474744156e+00 1.989107497619035936e+00 1.458611077281917856e+00 2.108554784957843731e+04 0.000000000000000000e+00
8.277590670349558311e-01 6.273986865380182820e+01 2.534818632312417219e-01 6.858068689139759089e-01 8.769405417382549750e-01 6.249976402624906946e+00 5.769757738402197411e+00 3.361523260945071256e-01 3.461848535420702699e+00 5.775303613208101261e+00 4.997354528211380043e+00 2.108556219935457921e+04 0.000000000000000000e+00
2.119971720070215060e+00 6.486484976558224957e+01 6.009800188496529083e-01 6.266537756966668038e-01 2.023919124453820995e-01 7.014315314608157159e+00 5.501887480541448383e+00 2.355711216990923340e-01 9.850429837767523678e-01 3.366883853779333968e+00 2.990936597730499358e+00 2.108565225549142269e+04 0.000000000000000000e+00
1.571007560060440345e-02 6.557776626411521192e+01 4.791879305260862143e-01 -4.489946120990880862e-01 6.178214004902295997e-01 8.328176455331714578e+00 7.182526727534532363e+00 3.799443937608255051e-01 9.885093850960564865e-02 2.522426711243361375e+00 2.340586568940663970e+00 2.108567664940865870e+04 0.000000000000000000e+00
2.607589358882522745e+00 6.594849410613669249e+01 4.801975298652734203e-01 -4.557635833035079687e-01 6.540168440572649011e-01 7.529540531789108648e+00 7.575371810769578218e+00 3.944924986220553764e-01 5.397487426305587199e+00 1.450902267977833837e+00 1.245802619205747419e+00 2.108578005108012076e+04 0.000000000000000000e+00
1.050444283649672350e+00 6.609803297275539080e+01 5.434418587429832304e-01 -6.158352103886854945e-01 5.093615467443436406e-01 6.480923476814796302e+00 5.558572282891481642e+00 3.240218527871421283e-01 2.334903907224989084e+00 4.735141524381244693e+00 4.700453981367513023e+00 2.108593633346117349e+04 0.000000000000000000e+00
6.494614886188120328e-01 6.429635873789831635e+01 3.463448556814135437e-01 -3.272298026377279401e-01 7.907610653834243886e-01 1.184084306062365499e+01 1.007258868817214470e+01 4.124965528724161556e-01 1.717186366780846241e+00 4.039987065421442480e+00 3.625724877347754393e+00 2.108598409868138333e+04 0.000000000000000000e+00
2.368653217842067171e+00 6.482355981697716629e+01 3.564094814416462476e-01 -3.803669078969685313e-01 7.959865899675283574e-01 9.450262887130557843e+00 9.022707606432900818e+00 4.856553645821858889e-01 5.075898768590544563e+00 1.159510726056653063e+00 9.529779070022692533e-01 2.108599308823883985e+04 0.000000000000000000e+00
8.277020186044354855e-01 6.561542022842689903e+01 6.532698592703297669e-01 -1.324695450847319655e-01 4.244764247932471951e-02 1.254884664041830256e+01 1.183081325519471250e+01 6.048065352639876435e-01 2.332869454758512262e+00 4.708826382790430642e+00 4.501725765925936429e+00 2.108607448056459179e+04 0.000000000000000000e+00
3.524187671585332637e-01 6.387492696395246838e+01 5.937229453275626456e-01 5.724644165116368200e-01 2.097151830576831355e-01 7.840542407021988680e+00 7.155688318351595356e+00 2.843604755543459595e-01 4.476364278865354152e+00 5.464322306810618368e-01 2.532472162062683330e-01 2.108608151513099438e+04 0.000000000000000000e+00
2.478633732433667358e+00 6.819257276626434816e+01 6.323913234116181892e-01 2.912654065385196847e-02 3.908507171173880024e-01 1.053403758248106037e+01 9.843525203654390765e+00 4.997932250268282695e-01 5.809429617598087070e+00 1.799757872680382675e+00 1.396623924500077329e+00 2.108609538942650761e+04 0.000000000000000000e+00
1.309799431506494249e+00 6.599364271527851145e+01 4.596016799199234559e-01 2.319528440665530322e-01 6.681829858128106592e-01 8.105483505638666486e+00 7.106276941892462062e+00 3.150155435331356557e-01 2.632520151173983081e+00 4.900077477667325709e+00 4.341680262607098939e+00 2.108611445025278226e+04 0.000000000000000000e+00
4.820394396548091098e-01 6.386949773578323430e+01 5.816447508466962013e-01 6.297627027167580493e-01 2.698547231984307904e-01 7.347719022338076833e+00 6.787546249300330459e+00 4.018066712588105882e-01 4.164979015039933508e+00 3.027510632513784605e-01 2.242237613448812561e-01 2.108615014854270339e+04 0.000000000000000000e+00
1.496917998153910689e+00 6.518358428119418591e+01 6.046574226328903512e-01 -3.954491686276778717e-01 2.751747640073528567e-01 8.331764227441142978e+00 7.242787300006912510e+00 3.263450057805126758e-01 3.040931723259792108e+00 5.407505649279841897e+00 5.082645828670365518e+00 2.108620248271370292e+04 0.000000000000000000e+00
2.814929243059380415e+00 6.476262898156464587e+01 4.486770738266192549e-01 -9.134157053862548836e-02 6.662864423772147937e-01 8.989515708547482831e+00 8.676878386014276856e+00 3.453467038628976193e-01 5.742930683807317749e+00 1.809153881369289563e+00 1.386702528090548947e+00 2.108635567555873058e+04 0.000000000000000000e+00
1.213948009748096357e+00 6.583975422237608655e+01 6.352929890316806327e-01 -5.226153214635912564e-02 2.462188105073714051e-01 8.555272281457725114e+00 8.942731159760093362e+00 4.149812546629793042e-01 2.557152114687131217e+00 4.821684829844079090e+00 4.174107078535110205e+00 2.108640029266293277e+04 0.000000000000000000e+00
2.105680134208423482e+00 6.519373521841733066e+01 3.910144900015562475e-01 -3.229807423057057258e-01 7.509437508379388504e-01 1.351054056116567992e+01 1.132891405781962035e+01 5.483601047359479841e-01 4.527806448737143441e+00 6.304003395679216304e-01 1.594767775365995566e-01 2.108652796260745527e+04 0.000000000000000000e+00
1.595061144128139929e+00 6.415261678549731528e+01 5.967844640480695073e-01 8.223299116481881388e-01 1.773515391551590548e-01 5.466267670674998413e+00 4.776104577028554843e+00 2.857594991711491783e-01 2.002918772746347109e+00 4.379438899945818697e+00 3.867727250132509731e+00 2.108658737364456465e+04 0.000000000000000000e+00
3.086622532898785742e+00 6.564943798389759877e+01 4.480897589648769053e-01 -3.476200872727275848e-01 6.995558244160330341e-01 8.560361664918884728e+00 8.799254947713077257e+00 3.916019995653633456e-01 6.054755154863720179e+00 2.072559175894723715e+00 1.604331041802612656e+00 2.108660756874094659e+04 0.000000000000000000e+00
5.726341196684068269e-01 6.254173500149090614e+01 2.517557793720253123e-01 -6.516344411248924384e-01 8.783263114300302599e-01 6.958244646528300770e+00 6.442105543322017347e+00 3.418062725747972874e-01 1.313674069026852909e+00 3.718932249861410799e+00 3.543003495787417023e+00 2.108665846620539014e+04 0.000000000000000000e+00
2.847324727951964451e+00 6.576918988382760745e+01 6.395901222017646992e-01 -4.613161473406094393e-01 2.069774913840081165e-01 7.154262146218245633e+00 6.769207196772703661e+00 2.707782934717935519e-01 5.793283644837632806e+00 1.836451583749658889e+00 1.396721859195017235e+00 2.108677527968638969e+04 0.000000000000000000e+00
3.028679574654189022e+00 6.772970057029327506e+01 6.711062828510231393e-01 -1.252484552467217904e-01 2.090224890494074839e-01 9.036000921361726057e+00 8.689139668258777149e+00 4.403617746827654944e-01 5.868644388309986581e+00 1.873525022976267440e+00 1.326784697991347794e+00 2.108678627194803630e+04 0.000000000000000000e+00
1.131647325704099760e+00 6.638162882183237912e+01 6.478318990935404420e-01 3.664235440697796164e-01 1.445600746915054191e-01 7.747253546753732678e+00 6.397142698019752771e+00 2.299404562057652812e-01 2.850601987577863650e+00 5.176124088465097195e+00 4.724139079937219599e+00 2.108678784241007088e+04 0.000000000000000000e+00
1.754960664563502692e-01 6.556501283500236354e+01 6.231948804595826008e-01 7.442486189370707550e-02 1.632762913145124062e-01 1.568128283506194443e+01 1.229531372838961367e+01 4.183821309153852863e-01 5.661577578448884651e+00 1.730543466694524302e+00 1.288527380152504120e+00 2.108681691579011022e+04 0.000000000000000000e+00
5.348020964008168843e-01 6.598407233673064809e+01 6.264965186591529012e-01 7.760868267895741912e-01 2.320297700928167783e-01 5.471597862596380146e+00 4.798129841592499112e+00 3.565048769089488867e-01 4.100124907585773748e+00 9.104629607960657012e-02 5.686081563550753337e+00 2.108686735892444631e+04 0.000000000000000000e+00
1.164412209801203996e-01 6.582297864027292178e+01 6.471268709637564287e-01 6.484926014107530445e-01 9.844776472597827066e-02 6.375535727737611680e+00 5.693708326518658325e+00 3.087698071848211656e-01 4.963059489049078010e+00 9.599067404641735690e-01 3.353649985406846334e-01 2.108686943770222206e+04 0.000000000000000000e+00
1.782024907346707376e+00 6.447080178424609187e+01 5.471288009079637860e-01 3.934047349534788851e-01 4.193107186867965352e-01 1.020413619572656572e+01 8.596554869562256229e+00 4.048028846833937044e-01 1.805205756460321442e+00 4.209275653661289418e+00 4.057221857541261301e+00 2.108687979401210760e+04 0.000000000000000000e+00
1.890472658253671057e+00 6.457726613860683074e+01 6.129788030559913947e-01 2.027473254650361545e-01 2.254117185292864659e-02 1.856286790398437248e+01 1.490840729856106428e+01 4.920440571250025985e-01 1.800321016374987870e+00 4.200219604279302743e+00 4.077443732092192796e+00 2.108694008052496429e+04 0.000000000000000000e+00
2.068718652785741963e+00 6.372795189161589491e+01 2.727386625208720328e-01 -2.706095923494026834e-01 8.677660100601397586e-01 1.592391740133309064e+01 1.413154331254088447e+01 6.828367835736588454e-01 4.415525409725083783e+00 4.767757732017431360e-01 1.009016181357583058e-01 2.108703977661909084e+04 0.000000000000000000e+00
2.438383029608226060e+00 6.628189516562864014e+01 6.250875949583181157e-01 -2.154011956015438045e-01 2.957694912781762553e-01 1.065114485302128244e+01 9.645744655037161053e+00 4.057394388611946789e-01 5.415462160654580970e+00 1.505855389485839524e+00 1.284100923675452588e+00 2.108704005925459933e+04 0.000000000000000000e+00
2.205559583917040989e+00 6.708125051273840711e+01 6.776855932960372808e-01 4.599651235900941160e-01 6.246028355531742932e-02 8.617516690246029398e+00 8.371055110877126282e+00 4.792846832165536530e-01 5.973345290193101675e-01 2.848235194140958715e+00 2.178346640943695789e+00 2.108704294155722891e+04 0.000000000000000000e+00
3.068439087415665512e+00 6.353159132796412223e+01 3.955288315263701948e-01 4.095441846801152752e-01 6.987899494588276639e-01 8.455194043375248825e+00 7.475732625548420884e+00 3.130290676014335638e-01 5.459104559170383730e+00 1.586100031628995488e+00 1.372017628971674119e+00 2.108705819698677442e+04 0.000000000000000000e+00
1.218918432112189754e+00 6.465126811522576133e+01 5.975488780979979486e-01 5.413503629626036373e-01 2.068969209959143074e-01 6.984221611400347030e+00 5.768594221374954145e+00 2.535814665604135265e-01 2.773687803923500894e+00 5.194942271284960889e+00 5.053143378912070105e+00 2.108708792841354807e+04 0.000000000000000000e+00
9.725823504827481036e-01 6.573897081060087544e+01 6.007708978684099810e-01 -3.783227623186885547e-01 3.510401845150218358e-01 8.248432122903331276e+00 7.818293511846620802e+00 3.538195576920967755e-01 2.239976028277193443e+00 4.586779316301632825e+00 4.182875599256082211e+00 2.108710532103771038e+04 0.000000000000000000e+00
2.485464102787652507e+00 6.502058433163335849e+01 6.346890534660410976e-01 5.865645676677248843e-02 1.175278363853007046e-01 1.096501877040490669e+01 1.034173289341483404e+01 4.662886870056711097e-01 5.852123499173410792e+00 1.919052299449285348e+00 1.704292311712538366e+00 2.108710636545358284e+04 0.000000000000000000e+00
1.914255605590758247e+00 6.617019488354701195e+01 6.163317053370811482e-01 4.098055233483867132e-01 2.768776306906725049e-01 1.036170504805741466e+01 8.189087195691911347e+00 3.199529323275620563e-01 1.488899912407910975e+00 3.851367111337251181e+00 3.526638806711265062e+00 2.108713829398194503e+04 0.000000000000000000e+00
1.851575747955796158e+00 6.133374673592543047e+01 1.633921445476100298e-01 -2.566317409908973612e-01 9.687488138172215546e-01 1.323010084037116663e+01 1.379460988887933404e+01 7.068813472546279231e-01 3.445329908152330756e+00 5.709055266022216024e+00 5.059665010881130520e+00 2.108718172432416395e+04 0.000000000000000000e+00
2.102868889906338801e+00 6.185531150278713142e+01 2.252148783415495459e-01 6.413200772258883520e-01 9.020240685742959563e-01 6.904261861673386846e+00 6.781475784286449482e+00 4.104265480722361636e-01 8.704992416274829337e-01 3.206500711245368951e+00 2.866136692695286481e+00 2.108721347104680535e+04 0.000000000000000000e+00
2.473765043842254041e+00 6.310046701597203622e+01 2.471595412273485670e-01 -4.923350138813353816e-01 8.863117880615508648e-01 7.652702511646407579e+00 6.223672007781270388e+00 2.079553456429212854e-01 5.292286326819983344e+00 1.368768359624396025e+00 8.325712148414476932e-01 2.108724695320511455e+04 0.000000000000000000e+00
2.247393643139634634e+00 6.467853378021224842e+01 5.141504619872312443e-01 2.376526979209507839e-01 5.264767785436692549e-01 1.467562293361227432e+01 1.384461865464588470e+01 7.008163637564253090e-01 2.640563537271456429e-01 2.663847371410184461e+00 2.532992739747810251e+00 2.108734307910009375e+04 0.000000000000000000e+00
1.716386307810290335e+00 6.612181451185014680e+01 5.060700878284500881e-01 2.459060674996840223e-01 6.173927665973056866e-01 1.173562291739393970e+01 1.246995690251627309e+01 5.626243505303527570e-01 1.979763022098655068e+00 4.269969463364511775e+00 3.757485154000710814e+00 2.108736333373723755e+04 0.000000000000000000e+00
1.344096380290497050e+00 6.638027337568205155e+01 6.641931994658589744e-01 8.061525551820256652e-01 7.636643287924994861e-02 5.154330527621678648e+00 4.672882198671415743e+00 3.043662704972703859e-01 2.435492465267049322e+00 4.744386964457437905e+00 4.375823231968940519e+00 2.108736995721706990e+04 0.000000000000000000e+00
1.117065215312291304e+00 6.583771202762090979e+01 5.825624943197936778e-01 -3.557810366546371172e-03 3.864743632129523099e-01 9.032618552380107246e+00 7.384948528479657881e+00 2.511699740895124711e-01 2.715974384467123137e+00 5.098184446932949143e+00 4.908366110555562933e+00 2.108739280714617416e+04 0.000000000000000000e+00
1.840819109175010349e+00 6.562877298764817624e+01 5.513058446181582362e-01 5.184450836514633565e-01 4.728118494786878179e-01 8.161770550347545949e+00 7.117511114642280923e+00 4.340925237719689966e-01 1.576522534821387822e+00 3.934975455740415295e+00 3.477991866199676707e+00 2.108747152112172989e+04 0.000000000000000000e+00
1.954178414463623170e+00 6.503485926837846876e+01 6.041088195593437016e-01 3.046029576219203561e-01 2.007511937535876034e-01 1.420046527187836638e+01 1.127429813667526481e+01 3.979227415229134590e-01 1.450338287734463938e+00 3.828643561440943976e+00 3.357341723289369195e+00 2.108749913849717996e+04 0.000000000000000000e+00
1.493093845886023008e+00 6.674409694273062144e+01 5.119330773650604405e-01 -4.367437707309547723e-01 6.204132370649938499e-01 7.553992738201116275e+00 7.240043846375763259e+00 3.633347320968411953e-01 2.968282996026717857e+00 5.274828549155118118e+00 4.934370731422374590e+00 2.108751162861405828e+04 0.000000000000000000e+00
2.260567491880248525e+00 6.696267083625484418e+01 6.586819488194584071e-01 -5.307869099365059018e-01 8.911601878418516642e-02 7.667536555249566455e+00 6.317425444558173453e+00 3.142033631058069321e-01 4.832219564913601495e+00 8.705565306325931951e-01 3.375103421154309058e-01 2.108751201110181137e+04 0.000000000000000000e+00
7.931143517309384716e-01 6.648835439456640017e+01 6.268657675710369581e-01 -4.392875131885997653e-01 2.986560059425072411e-01 8.565299951126316813e+00 7.729640028706269206e+00 3.928070890401712534e-01 1.911380430281042209e+00 4.260693019631613510e+00 4.001663258689596603e+00 2.108752047615573611e+04 0.000000000000000000e+00
1.924686421519039792e+00 6.490063966870350498e+01 6.115017943535905331e-01 4.339355956055783725e-01 1.658588279279280542e-01 1.005137450038172986e+01 8.494078723994563873e+00 3.124747933623643892e-01 1.425395246358616141e+00 3.793582235767690491e+00 3.253329535516022109e+00 2.108754595731855079e+04 0.000000000000000000e+00
2.875693034886590116e+00 6.556452740073544305e+01 5.030551397115115009e-01 -2.209046419477948831e-01 5.887349746035419606e-01 8.582822788259349522e+00 7.975759584479602537e+00 4.060467007182114729e-01 5.841733584171096005e+00 1.928356816503939530e+00 1.620162649789179454e+00 2.108761172577481921e+04 0.000000000000000000e+00
1.170517964793491572e+00 6.621535425435816080e+01 5.730299358160910739e-01 -3.985987725210952126e-01 4.534494867087962011e-01 7.753606168669636922e+00 6.970563561409667486e+00 3.356132995576101563e-01 2.561184714059857370e+00 4.935372268270440621e+00 4.638487522727904988e+00 2.108763388664886952e+04 0.000000000000000000e+00
8.965592209882964347e-01 6.723075220167048371e+01 5.737821725573666320e-01 -2.814804153070670223e-01 5.178687638156357353e-01 9.335905040077005168e+00 9.423218382350952993e+00 4.659173389265356402e-01 2.159868449349217734e+00 4.424887535358791979e+00 3.860374245992605147e+00 2.108768525708563902e+04 0.000000000000000000e+00
2.327593589986634903e+00 6.423159104397883823e+01 4.180078790424094914e-01 -6.966164206498043354e-01 6.883867541649381083e-01 6.299483706430648589e+00 5.503082146474769232e+00 3.432334521527052318e-01 4.875128670102379935e+00 9.677318898732848451e-01 6.740976800314736339e-01 2.108769574603994988e+04 0.000000000000000000e+00
1.102188121773937324e+00 6.748678687765905693e+01 6.775626110823914638e-01 -8.126277843231043130e-02 6.692213018248237277e-02 8.550165597419205454e+00 7.705843931196141305e+00 3.407192331841347177e-01 2.615687931394590215e+00 4.881279651196761549e+00 4.227216000776661708e+00 2.108772457289032172e+04 0.000000000000000000e+00
2.511982421700863277e+00 6.547276647463141330e+01 3.860927768245431824e-01 -2.634979221065433808e-01 7.626241112913625386e-01 9.608747357151084856e+00 8.007029569576991079e+00 2.910141126923952992e-01 5.518134725489057146e+00 1.620292156917603865e+00 1.341312752558736499e+00 2.108772703171102330e+04 0.000000000000000000e+00
2.803067181415919595e+00 6.612135258946980798e+01 6.154687124515576535e-01 -9.648945870637989919e-02 2.911670314941001148e-01 8.624825087000766999e+00 7.088667883536355241e+00 3.136535396681290888e-01 5.851580536067022109e+00 1.943383198618095387e+00 1.785791169266605305e+00 2.108773114033903039e+04 0.000000000000000000e+00
2.536579820299612376e+00 6.560510455220101278e+01 6.310007422878189942e-01 -2.794227163386205914e-01 1.397508187542858271e-01 9.348563447742170851e+00 7.931367270250316182e+00 2.944541941930340356e-01 5.527702139737402653e+00 1.632594084497452247e+00 1.375907444182323580e+00 2.108774693949724315e+04 0.000000000000000000e+00
1.857199147793614058e+00 6.560425283884782743e+01 5.853015416262846715e-01 2.329740565949754705e-01 3.508452915747994894e-01 1.532200256594498100e+01 1.247765925580588409e+01 4.406798691263653645e-01 1.850672176821828385e+00 4.192198943342800632e+00 3.826319346215088402e+00 2.108776168686275560e+04 0.000000000000000000e+00
2.075938307099605140e+00 6.625740084792258244e+01 6.387438526497177804e-01 -3.179528610828047386e-01 1.995949115363772619e-01 1.337119592748654995e+01 1.185685086543870881e+01 4.374033190404070237e-01 4.390293440237285516e+00 4.202399366371769585e-01 1.937854178347456213e-01 2.108776860890397802e+04 0.000000000000000000e+00
4.764276114552843389e-01 6.536327632819656230e+01 5.603034763311772748e-01 -3.936944913577871130e-01 4.133831898720965459e-01 1.133807417245283489e+01 9.423528758709942110e+00 4.040588795881254747e-01 1.206659867010489551e+00 3.577648452014836167e+00 3.312240985696928597e+00 2.108784585648298889e+04 0.000000000000000000e+00
1.940955275456024420e+00 6.589098863142321250e+01 6.436193088322723632e-01 5.434319597805363777e-01 1.665135247669875529e-01 7.942743305115745223e+00 7.198762384451206309e+00 4.170593313761768450e-01 1.290095674832858696e+00 3.628019746901057996e+00 3.058318070820697177e+00 2.108788435187402138e+04 0.000000000000000000e+00
1.714375489441279932e-01 6.475294687133438742e+01 6.023437873038860468e-01 8.733156864122463281e-01 2.032871787816140086e-01 5.059135339335964154e+00 4.266757568076473994e+00 3.257177427066350606e-01 4.861400431349473195e+00 9.527406901648832749e-01 5.176695997078926137e-01 2.108789510511168191e+04 0.000000000000000000e+00
1.834554549419417979e+00 6.470360660138449305e+01 4.075360324676841617e-01 4.092612277456774694e-01 7.084148655004762762e-01 1.024632629908782633e+01 8.348219279032795370e+00 3.409405636065801493e-01 1.685493060218105743e+00 4.103860517490336868e+00 4.014746090525201261e+00 2.108789933396504057e+04 0.000000000000000000e+00
1.608403271352879083e+00 6.580600088614099263e+01 5.568848178706103935e-01 -8.940736900530605880e-01 4.878633713555308726e-01 4.980070381962148574e+00 4.820792964510444811e+00 4.384940415548220782e-01 3.337852302619444878e+00 5.670038340995324333e+00 5.141107669106056655e+00 2.108793544790547094e+04 0.000000000000000000e+00
2.405294806148378761e+00 6.496948174650236751e+01 6.326382096977823943e-01 -3.046184910775686094e-01 1.861849802552411892e-01 1.030291243952842883e+01 1.080900050261175593e+01 5.290099596390878123e-01 5.148668340441290958e+00 1.214745748558927030e+00 9.529269478481041666e-01 2.108802395129262004e+04 0.000000000000000000e+00
1.459327290843892566e+00 6.646206328474593761e+01 6.389001517876232716e-01 -2.336807352636149915e-01 1.996309271290645226e-01 8.886391585948020477e+00 7.508746221262516229e+00 3.650485070140488952e-01 2.895153159858006919e+00 5.277561197019368322e+00 5.054596071592404982e+00 2.108802531327635370e+04 0.000000000000000000e+00
1.840675860701905808e-01 6.577162860894327423e+01 4.981027310982034106e-01 -8.268484141301716273e-01 6.093248998046757459e-01 5.233711396072188826e+00 5.020494893027986905e+00 3.340202589671106836e-01 4.916300332715737853e-01 2.775301949557345882e+00 2.274017537532460498e+00 2.108802573691154248e+04 0.000000000000000000e+00
2.121779793649487988e+00 6.675422582603029298e+01 6.103122680179673409e-01 -4.803023231032745310e-01 3.388679712565461633e-01 8.777062730631284282e+00 7.012165752012991859e+00 2.994064664634977224e-01 4.538482411093785807e+00 5.780360301071406637e-01 6.277928390415592474e+00 2.108804357528323089e+04 0.000000000000000000e+00
9.668069083239728689e-01 6.497862063938795529e+01 5.848277223772775368e-01 -7.695270573515825552e-01 3.638983166309754380e-01 5.686176813896109294e+00 5.219516150261586773e+00 4.102918515409403888e-01 2.096450284097195471e+00 4.481941368545322213e+00 4.219287936149811458e+00 2.108804801736626177e+04 0.000000000000000000e+00
3.427867472331427301e-01 6.669676814683371902e+01 6.510128222027474765e-01 7.952397514532323353e-01 2.371569427568706034e-01 5.303716364841613462e+00 5.226955285211600355e+00 3.482429652325983449e-01 4.406816620718213784e+00 4.121921348146582731e-01 4.976021474089000612e-02 2.108805790468546184e+04 0.000000000000000000e+00
2.534193264848771943e+00 6.393404396607689932e+01 3.482734024171859066e-01 -3.198432783436842008e-01 7.761879804446419895e-01 9.113794054082134721e+00 8.013897466548971948e+00 3.529572307474904691e-01 5.485778400750241701e+00 1.587352106865310697e+00 1.398950369027876617e+00 2.108807062661433156e+04 0.000000000000000000e+00
2.615151174935950174e+00 6.561440049081726045e+01 6.412053360234650778e-01 -3.917173758124446736e-02 1.425300258594890124e-01 9.416338353382874615e+00 8.673910449987266347e+00 4.568106452890010050e-01 5.753206975051098127e+00 1.795748336439254800e+00 1.255111489408469838e+00 2.108808430217417481e+04 0.000000000000000000e+00
