# psi Mf af cosiota A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
2.169488767762938197e-01 6.559235212581032215e+01 6.499330628470444404e-01 2.397500507332929742e-01 8.642351745761432724e+00 4.409764981420453367e+00 3.676367301835490875e-01 5.962933040507547133e+00 1.816614573099262886e+00 1.856776532662593793e+00 2.138548275116754667e+04 0.000000000000000000e+00
4.158292545251004446e-01 6.672741381178457232e+01 6.738485387554585815e-01 -2.610686885859427320e-01 1.030160144115931153e+01 5.531195981771956482e+00 4.541690530684641680e-01 1.756151822910465565e+00 3.796984655152840116e+00 3.858019533841916093e+00 2.138548275987723537e+04 0.000000000000000000e+00
1.992460558350544142e+00 6.682417562279177048e+01 6.796389911923386151e-01 2.110715892630617430e-01 1.263122870656356511e+01 7.225335366026021333e+00 5.461754403047707207e-01 2.093404771172288292e+00 4.100482984658065710e+00 4.186022074985971564e+00 2.138548324260848312e+04 0.000000000000000000e+00
5.387184572768277668e-01 6.574776146121409681e+01 6.558800712463468408e-01 -2.099836254738023378e-01 1.268265580641431001e+01 6.887028393718722441e+00 6.084678426702991860e-01 2.309223019276980260e+00 4.485037952199281364e+00 4.539202446240946820e+00 2.138548566001493600e+04 0.000000000000000000e+00
2.362404089585607991e+00 6.592523021200800315e+01 6.582720537754261914e-01 3.842513318998124622e-02 8.970409461206738655e+00 4.633617962038127480e+00 3.255555410733990129e-01 4.724795525464752788e-01 2.538814377951169377e+00 2.761629821859699074e+00 2.138548581137487054e+04 0.000000000000000000e+00
1.921315765671267883e-01 6.533510392436889447e+01 6.454175668293949952e-01 -6.698455237240631688e-02 1.076485292375722125e+01 5.669007709798509431e+00 4.348782777668210309e-01 5.976220181521371133e-01 2.743879106673344115e+00 2.864234066135703749e+00 2.138548609947867590e+04 0.000000000000000000e+00
2.812305019869880240e+00 6.645407682015625994e+01 6.706402144350135375e-01 -2.765055109692937663e-01 5.075419298657883438e+00 2.804516251106928149e+00 2.059034266784318945e-01 3.511118860636061600e-01 2.361280636874269589e+00 2.409880546616950170e+00 2.138548658630237333e+04 0.000000000000000000e+00
4.905836448488655188e-01 6.553389000324955305e+01 6.487407476510516080e-01 -2.141936331945095695e-01 1.305186884832740368e+01 6.894719005919698773e+00 5.135056520006150427e-01 2.098064813655159622e+00 4.211029052869146305e+00 4.273916263265272519e+00 2.138548749094402592e+04 0.000000000000000000e+00
2.292568520567425772e+00 6.626268265773420296e+01 6.623924872993245394e-01 9.185687337005296049e-01 3.023287017483939021e+00 1.548737823405948566e+00 2.991208244052817045e-01 1.431693186192072975e+00 3.508940371169957828e+00 3.634577534703510970e+00 2.138548758096500387e+04 0.000000000000000000e+00
1.212558636457434558e+00 6.480129386471968189e+01 6.364803632183906323e-01 -8.803849333895163998e-01 3.254008993669686767e+00 1.762137627679306595e+00 3.055553916174475471e-01 3.441551347920194015e+00 5.625020987503604353e+00 5.796946669200932156e+00 2.138548777488920678e+04 0.000000000000000000e+00
2.273570252850259710e+00 6.633911266912122073e+01 6.658889615626241154e-01 -2.116440922787707624e-01 9.028214868439256691e+00 4.893632889292170773e+00 4.029072760484223026e-01 5.993398027941621464e+00 1.783715963479126643e+00 1.925823588715688928e+00 2.138548787442365210e+04 0.000000000000000000e+00
9.992807535381470485e-01 6.594102640187870179e+01 6.629318441907131598e-01 -7.277633941632368764e-01 3.690170590486589131e+00 2.057186778650047287e+00 2.164932056504507429e-01 3.008551048200005962e+00 5.095479776573359487e+00 5.261075885623665904e+00 2.138548940355177183e+04 0.000000000000000000e+00
1.657109998752564595e+00 6.521940235198043467e+01 6.423784290806725528e-01 -6.717687572221955339e-01 4.130722783828711719e+00 2.115928956545914286e+00 2.179099262086606204e-01 4.311630424847085585e+00 2.243675871009607470e-01 4.232205897091208535e-01 2.138549177339029120e+04 0.000000000000000000e+00
4.995865973443816555e-01 6.636840510272857330e+01 6.668435153393690307e-01 -3.236759188070973958e-01 8.442904134577988273e+00 4.403379379320210951e+00 3.761257021164753911e-01 2.080215101977453074e+00 4.155533644980688557e+00 4.258791697272443777e+00 2.138549192907201359e+04 0.000000000000000000e+00
3.768246164617797267e-01 6.536629123972382160e+01 6.441311687298545419e-01 -4.309450805613663227e-01 6.518379007271422054e+00 3.258391382147408422e+00 2.691521393171771304e-01 1.739941323713014576e+00 3.882735360652138645e+00 4.008417008650687841e+00 2.138549260920855886e+04 0.000000000000000000e+00
1.845827840543794451e-01 6.622624215074463905e+01 6.607490559694884080e-01 -1.059380781369965857e-01 9.974386547235130962e+00 4.976488366624954196e+00 3.867289657128595848e-01 7.222027505881385423e-01 2.835498329098592230e+00 2.974418660669423176e+00 2.138549290081573054e+04 0.000000000000000000e+00
2.655067556366733861e+00 6.482087178950898476e+01 6.342722035449860352e-01 6.331225493847160157e-01 4.205890535620753212e+00 2.169370410995600018e+00 2.313576305360946217e-01 6.805093018662846660e-01 2.922292441512086114e+00 3.040682426304630592e+00 2.138549331100498966e+04 0.000000000000000000e+00
1.279031279279867928e+00 6.598432926326596260e+01 6.641195961040251561e-01 2.970155493782312695e-01 5.082759608106665716e+00 2.907935552250214606e+00 2.225691666468875285e-01 3.441675924121816887e+00 5.502997178114205745e+00 5.632706241885727216e+00 2.138549387519960146e+04 0.000000000000000000e+00
1.380823781005301898e+00 6.604892732330790750e+01 6.670554123746927910e-01 1.297316709490292375e-01 5.649184389047538168e+00 3.408962786845768367e+00 2.777373651586764192e-01 3.386215505816820404e+00 5.463449358274762524e+00 5.576684583951162288e+00 2.138549404105882786e+04 0.000000000000000000e+00
1.685404716046559614e-01 6.594258803232308708e+01 6.615962634258062414e-01 -3.061672325022237739e-01 7.036911845594918447e+00 3.906814428655827953e+00 3.464022174163752243e-01 1.050902135186544850e+00 3.141613241718961724e+00 3.233499800261841806e+00 2.138549449613126853e+04 0.000000000000000000e+00
2.162916671127316004e+00 6.623808384995861331e+01 6.641564715180512390e-01 2.071083345404360621e-01 1.151928811389688256e+01 6.202770221636690451e+00 5.301278560396582851e-01 1.340645094220727529e+00 3.442355848668838814e+00 3.468201604827947815e+00 2.138549511862663712e+04 0.000000000000000000e+00
2.447955651837799174e+00 6.569401617398914084e+01 6.503031467385340658e-01 -4.769073340432525288e-02 7.592971200797570042e+00 3.923437586165163804e+00 3.162538729876377408e-01 3.004279496701175445e-01 2.463177986376747342e+00 2.566014066736436838e+00 2.138549583709768194e+04 0.000000000000000000e+00
1.641388293820495559e+00 6.632507978501715229e+01 6.644477031228527286e-01 6.295928532114530851e-02 7.775044382706895796e+00 4.004055539483442061e+00 3.035918937589096034e-01 3.394588480271842901e+00 5.475213234094434611e+00 5.679621870030555186e+00 2.138549603605567245e+04 0.000000000000000000e+00
3.038489179699356058e+00 6.594289826939046861e+01 6.555999846440699885e-01 -2.528332570127380108e-01 5.665110942238889002e+00 2.888061041375561189e+00 2.252611339962861392e-01 6.137320236514761662e-01 2.717270445855102690e+00 2.784008199379373494e+00 2.138549616962589425e+04 0.000000000000000000e+00
2.599238464935496040e+00 6.526526377728389150e+01 6.455082465340815645e-01 -3.618081772093444948e-01 5.318609081714696707e+00 2.806686602033551470e+00 2.509971910870421596e-01 8.301256780491417242e-02 2.263911651502394040e+00 2.393171512348275520e+00 2.138549621445814773e+04 0.000000000000000000e+00
5.610458039448171230e-02 6.496578199949301791e+01 6.397470661378490409e-01 -4.368406744642289175e-02 7.915238729749415114e+00 4.190272755154436091e+00 3.169235097819996794e-01 4.554496164280453230e-01 2.619083484310289034e+00 2.797381420399273733e+00 2.138549873192575615e+04 0.000000000000000000e+00
4.804839571334140746e-01 6.621911313964530166e+01 6.652524599797722260e-01 2.488178284096525528e-01 1.116108813151064716e+01 6.149626778974123020e+00 5.167433886746565230e-01 4.979833854942944171e+00 8.051922216917477559e-01 8.397164412264134237e-01 2.138549932676527533e+04 0.000000000000000000e+00
1.763435973273941748e+00 6.671268420161669610e+01 6.727180532050581752e-01 -2.166301135864357186e-01 8.389860672513252737e+00 4.373277895006915550e+00 3.573690357485023728e-01 4.125694170906866631e+00 6.168105448369205490e+00 6.281790177070777581e+00 2.138549949488099082e+04 0.000000000000000000e+00
3.476624482369367608e-01 6.613588643424472480e+01 6.638167048591906427e-01 -2.656417402337382661e-01 9.830705658876466302e+00 5.200175204135126350e+00 4.404129252952103113e-01 1.503842144794234725e+00 3.641494743414579016e+00 3.750284582589692217e+00 2.138550004308899224e+04 0.000000000000000000e+00
2.871007903304775954e+00 6.496813136325744154e+01 6.368644652718598032e-01 2.645436841059409794e-01 5.445491972024407268e+00 2.853972324081188727e+00 2.497936871553067262e-01 3.330816105995336729e-01 2.555489516910829373e+00 2.590647997483174869e+00 2.138550025885136711e+04 0.000000000000000000e+00
9.047004635640046866e-01 6.522282449160643125e+01 6.471222647657612903e-01 -5.374705041360491320e-01 4.735032658801685557e+00 2.644729283696805489e+00 2.409657866157411399e-01 2.899732893385176702e+00 5.039266924471444753e+00 5.089516896007505231e+00 2.138550106962257269e+04 0.000000000000000000e+00
1.472872023328978142e-03 6.513113117186541956e+01 6.396385293386979143e-01 -6.339065516037039050e-01 4.277330117822171651e+00 2.164261370461514122e+00 2.264351023922661632e-01 9.989137744649542183e-01 3.226272636735746158e+00 3.397784392194683978e+00 2.138550172825957634e+04 0.000000000000000000e+00
6.804561264737081228e-01 6.502730422596222581e+01 6.427652284379734571e-01 -9.895942366413941482e-02 1.236069668458652693e+01 6.755884134197011726e+00 5.338576427391998891e-01 3.110404309785492760e+00 5.292217363802595109e+00 5.411590879467428117e+00 2.138550204734493309e+04 0.000000000000000000e+00
1.274922067278913829e-01 6.678507629101599719e+01 6.791356333216762575e-01 -1.764021923317155016e-01 7.850519476431539800e+00 4.571911035433355863e+00 3.428498078862798337e-01 7.421045060687113670e-01 2.758246983001270358e+00 2.847714572474246086e+00 2.138550217400905240e+04 0.000000000000000000e+00
2.294287551043244555e+00 6.592003577422022431e+01 6.598507913854883000e-01 1.034637644780579124e-01 1.035376868140520834e+01 5.797398145713159145e+00 4.763156980303742127e-01 6.945632720084682354e-01 2.779773736697386699e+00 2.886033358282428463e+00 2.138550237631768687e+04 0.000000000000000000e+00
3.106417519353899426e+00 6.485372762752028564e+01 6.352697798169792964e-01 5.044182584653496976e-03 6.929713580690982866e+00 3.698165152592683302e+00 2.902902286354540617e-01 3.702439353932035493e-01 2.561049494526377313e+00 2.681298291718150484e+00 2.138550330895656589e+04 0.000000000000000000e+00
1.502557057245237804e+00 6.588609687003443582e+01 6.568110038525649674e-01 -2.972702394834226269e-01 5.630650965757039828e+00 3.006918499499133812e+00 2.160173904508852494e-01 3.809324695848540721e+00 5.886784540677899358e+00 6.026895715843371804e+00 2.138550349521109456e+04 0.000000000000000000e+00
2.091349274985187190e+00 6.538080041124673869e+01 6.489652428104846216e-01 8.967166403147469600e-01 3.203204617341033789e+00 1.802370749676162509e+00 3.265738547390467095e-01 1.800978508118566523e+00 3.971600934733322763e+00 4.071074394233387572e+00 2.138550360502457988e+04 0.000000000000000000e+00
9.771695143407627127e-01 6.481617605839062435e+01 6.386996010479076835e-01 2.725014914273557465e-01 6.013435475428143384e+00 3.355206571241669877e+00 2.806689014021774842e-01 3.787664548752729399e+00 5.989710301918984570e+00 6.073373458908358558e+00 2.138550560937217597e+04 0.000000000000000000e+00
5.204703885550737708e-01 6.591711315723289033e+01 6.612022017979024557e-01 4.431150962665461046e-01 6.300718436036544468e+00 3.514221311393460834e+00 2.849523471064193680e-01 4.897061873261640663e+00 7.278061194646616716e-01 9.214545009472465686e-01 2.138550745738282421e+04 0.000000000000000000e+00
1.614945554078079049e+00 6.662731733070258144e+01 6.743824848391460902e-01 5.625427725271849866e-01 4.390982846289424479e+00 2.420745242754921200e+00 2.231009483542719940e-01 2.829677789707636837e+00 4.837286905507372836e+00 4.940804837830809149e+00 2.138550755290288362e+04 0.000000000000000000e+00
2.174552028014957283e+00 6.575525363028555148e+01 6.575231427479591995e-01 1.434360555386394731e-01 1.415777647687417407e+01 8.116564302314015933e+00 6.260430648946897492e-01 1.105014868660090022e+00 3.230844452748904860e+00 3.311097310588436482e+00 2.138550824226566692e+04 0.000000000000000000e+00
5.600614590455371689e-01 6.521798529681288414e+01 6.474183974263028052e-01 7.775335583597656752e-01 3.638732794312910634e+00 2.073689457218135690e+00 2.690372944057228266e-01 4.853152409282116331e+00 6.986720119987407385e-01 7.887481517589910451e-01 2.138550837404649792e+04 0.000000000000000000e+00
1.002861554028888991e+00 6.594519893943534328e+01 6.567082275264158886e-01 -1.625457127145236991e-01 6.025907415171158021e+00 3.139070691806354230e+00 2.325342700686513775e-01 3.358234399014514704e+00 5.421700825514405686e+00 5.505558663186233659e+00 2.138550851980590232e+04 0.000000000000000000e+00
1.285235035355788147e-01 6.588706839774707191e+01 6.593950167733176881e-01 -8.116208352335294030e-02 8.735325363155709510e+00 4.760752062364474568e+00 3.671797156672577112e-01 5.606099177276270273e-01 2.629956623425775852e+00 2.715809657776735442e+00 2.138550859480761937e+04 0.000000000000000000e+00
2.084673305503034424e+00 6.581763365930390819e+01 6.630704699905332067e-01 3.721109083592443745e-01 7.416588924524930349e+00 4.464027358302121051e+00 3.535138944876284328e-01 1.721896792615509542e+00 3.772675006843226431e+00 3.891874525193334655e+00 2.138550919416940815e+04 0.000000000000000000e+00
2.386316156901701735e+00 6.639366447512662717e+01 6.726746213907717209e-01 1.188395934643745461e-01 8.022209944991464781e+00 4.745020565095741105e+00 3.652737848403987408e-01 5.898325550395087102e-01 2.650816709289990580e+00 2.784960016824544748e+00 2.138550920996240166e+04 0.000000000000000000e+00
2.382884515038210527e+00 6.636474607855369356e+01 6.729902861605330244e-01 1.243745953803864490e-01 8.037068349868563999e+00 4.840915205616765249e+00 3.773524888307614455e-01 5.967366872220648544e-01 2.650810708027936169e+00 2.753351944921476058e+00 2.138550948154422440e+04 0.000000000000000000e+00
2.359928279391815487e+00 6.685603436693557455e+01 6.799479948958422337e-01 3.926734724917753105e-01 5.727163069681474816e+00 3.327560425959410040e+00 2.721173677592486073e-01 1.055316423923677194e+00 3.035462012909106555e+00 3.155332123063709027e+00 2.138551031176075412e+04 0.000000000000000000e+00
1.872285097060202297e-01 6.596441006939868146e+01 6.639815650302705041e-01 -3.512787173914619365e-01 6.650084670056304326e+00 3.810482492477576866e+00 2.892643043980754336e-01 1.132945206454432752e+00 3.200795006266289100e+00 3.271463537310348002e+00 2.138551051019521765e+04 0.000000000000000000e+00
1.778220710344984745e+00 6.686469365742914306e+01 6.777545938672123738e-01 -6.273366237492937758e-01 4.216941994640453828e+00 2.280775029788177921e+00 2.168829361516810550e-01 4.516688899041873206e+00 2.505170546873813908e-01 4.517510463966780132e-01 2.138551093936540201e+04 0.000000000000000000e+00
1.796646504949369838e+00 6.518138165356413083e+01 6.399890808754352678e-01 -3.430895495077656010e-01 7.275253552913495625e+00 3.765483878911536575e+00 3.259613101596350315e-01 4.411337306976013117e+00 3.313083097100041341e-01 4.135540128249582392e-01 2.138551131545456519e+04 0.000000000000000000e+00
1.792411191771777768e+00 6.570508107918087148e+01 6.511823836221419803e-01 1.678347327052492344e-01 1.008325885415183265e+01 5.166879074480854150e+00 4.167084908201015847e-01 2.968745701024395167e+00 5.103021638548143279e+00 5.107588486661049032e+00 2.138551160098318360e+04 0.000000000000000000e+00
2.753102874655437571e+00 6.553208040535137968e+01 6.531909311413015562e-01 4.566844106504898138e-01 4.662161694714883176e+00 2.687765628460982104e+00 2.376061948480660269e-01 4.369523131270293681e-01 2.521444279903847452e+00 2.655996077821289880e+00 2.138551204285482527e+04 0.000000000000000000e+00
3.949715102350195850e-01 6.612777302486053088e+01 6.619476705159487162e-01 -6.383947471092523696e-01 4.382022028555820903e+00 2.294226991706986407e+00 2.359021697128783623e-01 1.804691735102090355e+00 3.920459419355486475e+00 4.069601664819797904e+00 2.138551466300334505e+04 0.000000000000000000e+00
2.095481689178598117e+00 6.535563937690886860e+01 6.478276410290767506e-01 2.755681754296935848e-01 1.010363837384877961e+01 5.553513284599376654e+00 4.220662829357200718e-01 1.677922309151465008e+00 3.810091192078185696e+00 3.973082930404470581e+00 2.138551559789659223e+04 0.000000000000000000e+00
6.999121407504760306e-01 6.473612067015405103e+01 6.356248109071158670e-01 2.779457477476239835e-01 8.323209624471695989e+00 4.598478690553201353e+00 3.966384175662150402e-01 4.282666120775078689e+00 2.136942810089144940e-01 3.058018257232302251e-01 2.138551581069099848e+04 0.000000000000000000e+00
3.387554625507379624e-01 6.649187207598878047e+01 6.720106305529296442e-01 -2.408458697365255530e-01 1.037085972416654833e+01 5.707342263609738175e+00 4.295919132938771923e-01 1.423668525719676392e+00 3.473546698859911963e+00 3.678061381211483738e+00 2.138551662032412787e+04 0.000000000000000000e+00
1.211184692706268606e+00 6.583985246226775701e+01 6.562763066464445405e-01 -4.717308527020105946e-01 4.601705250802980984e+00 2.375164861231477964e+00 2.221621869327800591e-01 3.470700846812711848e+00 5.598830828701215623e+00 5.741446634106310398e+00 2.138551715781517487e+04 0.000000000000000000e+00
1.814381576105439930e-01 6.501133968017360587e+01 6.393224935566580447e-01 -2.267639886421836740e-02 1.086379905397925683e+01 5.674699729237524970e+00 4.466692550315053412e-01 4.508162342380063747e-01 2.645908023990973135e+00 2.857122906457397082e+00 2.138551736526935565e+04 0.000000000000000000e+00
2.395328087799216465e+00 6.642863815793762683e+01 6.684396883612861995e-01 2.269228574884222249e-01 7.046907235877639231e+00 3.759271471643676144e+00 2.719022780556135666e-01 8.139455673580751061e-01 2.833475773019256572e+00 3.064070499688782867e+00 2.138551739416734199e+04 0.000000000000000000e+00
1.863674927236217638e+00 6.523725480987057779e+01 6.438028866654356142e-01 6.290509762077837186e-01 4.460381916180805817e+00 2.357651115453789359e+00 2.330889817426236854e-01 2.315726888206767864e+00 4.442732191579793266e+00 4.474052238295923800e+00 2.138551779304260344e+04 0.000000000000000000e+00
5.109946508905772733e-01 6.645237324976973525e+01 6.717192633667971036e-01 6.289207287752789366e-01 4.346611900491496705e+00 2.396646209135650185e+00 2.521007284709853025e-01 4.949544170396050546e+00 7.208780682528099781e-01 8.513494788665403323e-01 2.138551820363503066e+04 0.000000000000000000e+00
4.974191563710697594e-01 6.662830156373462387e+01 6.747765524428374073e-01 -2.294083427921120300e-01 1.168304041285568218e+01 6.409151455792005514e+00 4.609207095762655748e-01 2.091649955273385153e+00 4.081136425915987687e+00 4.214357702711558851e+00 2.138551820952838534e+04 0.000000000000000000e+00
4.944006206881448873e-01 6.518985314383883178e+01 6.484850110023860914e-01 -2.735321003317398025e-01 1.038906819666544123e+01 5.990708238271286845e+00 5.266837269370713281e-01 2.042111973735694974e+00 4.210633932252949130e+00 4.293599226527474499e+00 2.138551835832910001e+04 0.000000000000000000e+00
1.077790182427427634e+00 6.521498924918917339e+01 6.478388741110964189e-01 -6.717255450622839907e-01 3.986892701767980274e+00 2.251574335641135960e+00 2.601281833340900462e-01 3.173527998900345537e+00 5.346688325299381539e+00 5.452319891047405775e+00 2.138551838918987778e+04 0.000000000000000000e+00
1.687182405829133147e+00 6.522423001470816928e+01 6.429643770367681199e-01 2.015113006943457519e-01 7.858404977303436567e+00 3.997058985035452316e+00 3.390574468914379080e-01 3.090237030317173783e+00 5.281172774168836348e+00 5.439004683898113868e+00 2.138551884337431693e+04 0.000000000000000000e+00
2.204661353220454423e+00 6.545758439608103174e+01 6.464862467841732130e-01 8.736002836014504502e-02 1.489872700716933274e+01 7.676651472723432512e+00 6.419117665908500303e-01 8.353413837684930954e-01 3.002157522732798345e+00 3.016179621295624447e+00 2.138551941410979634e+04 0.000000000000000000e+00
5.847493972662689554e-01 6.595219203024967669e+01 6.587981086070596737e-01 -1.575005055888294703e-01 1.411063627643891394e+01 7.442280950551107388e+00 6.039575266408034881e-01 2.627184898702857652e+00 4.737002629392676134e+00 4.888791773954248576e+00 2.138551965947510689e+04 0.000000000000000000e+00
8.358708680607702668e-01 6.597975286473321432e+01 6.589137527622906942e-01 -5.767970450111926661e-01 4.482546538403150649e+00 2.330035133249537704e+00 2.010529578679633167e-01 2.766492427768392215e+00 4.833091188054953413e+00 5.077459116130649264e+00 2.138551989164967745e+04 0.000000000000000000e+00
2.373814220487580506e+00 6.529465369998587221e+01 6.478642768923132955e-01 1.982679000567428018e-01 7.744256471109538076e+00 4.281082411747479277e+00 3.241801387812098811e-01 7.902771672511377243e-01 2.877775222710267311e+00 2.977029552815987135e+00 2.138552006519434872e+04 0.000000000000000000e+00
2.569583337703353454e+00 6.623593732033974391e+01 6.653600751624947351e-01 -1.906538546608332607e-01 5.978492332669643083e+00 3.141613820032677751e+00 2.701352412387532653e-01 1.737256099684450217e-01 2.278877082717426727e+00 2.440833844260711594e+00 2.138552518241966391e+04 0.000000000000000000e+00
4.435068686717519304e-01 6.579110588066254195e+01 6.541528729461413283e-01 -4.421568475703360201e-01 6.350779860116080755e+00 3.337628877986778431e+00 3.177343783578956415e-01 1.906334477780392334e+00 4.060779227172245598e+00 4.103117489325306622e+00 2.138552549892934985e+04 0.000000000000000000e+00
1.141631011509196547e+00 6.697418398029424225e+01 6.809444077801900530e-01 4.038369085783574119e-01 4.679340635361642242e+00 2.606639440756057358e+00 2.029290892796395129e-01 3.632209299225663823e+00 5.610957401810197531e+00 5.752651235730065871e+00 2.138552576429766123e+04 0.000000000000000000e+00
3.630217875038307396e-01 6.573961179023743284e+01 6.566499296673271591e-01 1.434969322973091432e-01 1.625976333238607197e+01 8.807097076041172201e+00 6.360441119604582916e-01 5.678960887462507934e+00 1.486880480888876699e+00 1.568728292505404909e+00 2.138552612824019161e+04 0.000000000000000000e+00
2.425639248313129048e+00 6.631133352797984060e+01 6.641238983230893789e-01 9.444547430153579226e-01 2.938585659942610562e+00 1.503261249168446945e+00 3.326414111946078833e-01 1.159720894642196409e+00 3.240446264606616555e+00 3.379148462872695990e+00 2.138552621366446692e+04 0.000000000000000000e+00
3.818195864282831753e-01 6.566441770417198143e+01 6.511635365098579209e-01 -5.256943167803640460e-01 5.379869054765503478e+00 2.708378441068572950e+00 2.520750790822827159e-01 1.772635891594082969e+00 3.951132543742704950e+00 4.018494597434134619e+00 2.138552656125549402e+04 0.000000000000000000e+00
2.736777637441815680e-01 6.487688516841740238e+01 6.390470757536392821e-01 -1.494464357751270622e-01 1.238466492274933017e+01 6.833376583484714217e+00 5.716871213014816933e-01 1.002479446548267816e+00 3.185536896956899344e+00 3.320193270365944027e+00 2.138552851250180902e+04 0.000000000000000000e+00
2.988031017000322365e+00 6.521707669155632914e+01 6.422622111649668453e-01 -5.281180546735751991e-01 4.591097794523994580e+00 2.318357440117222001e+00 2.280205581095940959e-01 6.799828540217777162e-01 2.907397982629874367e+00 3.044161751604026467e+00 2.138552921396260354e+04 0.000000000000000000e+00
2.543603310756409108e+00 6.558947691923067680e+01 6.529623726175486365e-01 6.584483664475317966e-01 4.033755182277862339e+00 2.186908896716076800e+00 2.224575508238136046e-01 8.632836384338082869e-01 2.979328698717173207e+00 3.147621446368420894e+00 2.138552952217016718e+04 0.000000000000000000e+00
1.357954723426580745e+00 6.581136899879514601e+01 6.546385697688592575e-01 -3.476096984797255596e-01 5.091589802174521395e+00 2.650389389016472030e+00 2.231352646437622378e-01 3.658129982802452052e+00 5.802002582870014358e+00 5.957393502248066852e+00 2.138552987231331645e+04 0.000000000000000000e+00
2.068072307693775258e+00 6.535956631918323012e+01 6.452230283651583242e-01 5.267462577809992608e-01 5.390645539530266817e+00 2.719074542038770304e+00 2.570055472213342851e-01 1.870980471981326554e+00 4.017693961102331457e+00 4.158639969958803917e+00 2.138552992131888459e+04 0.000000000000000000e+00
3.498001917419953921e-01 6.572609885771231575e+01 6.614570245259995263e-01 8.722874938297375813e-01 3.219109226918928091e+00 1.895949262265498092e+00 3.037021142910081295e-01 5.258361728015771952e+00 1.084896073585031928e+00 1.215444252962571081e+00 2.138553036954496565e+04 0.000000000000000000e+00
5.559020909519750697e-01 6.631997147727200570e+01 6.679493983436346483e-01 4.557398655681562660e-01 5.909218893096457315e+00 3.243568304651307077e+00 2.665685324678652157e-01 4.815437662558316845e+00 5.582233720963852841e-01 6.140174090918008032e-01 2.138553046610940146e+04 0.000000000000000000e+00
1.861632987909130676e+00 6.606884787393553893e+01 6.605611217881318664e-01 1.569367405865711718e-01 1.233671842536591257e+01 6.576125832505137936e+00 5.175969393931180162e-01 2.800951397270998733e+00 4.888982552731055087e+00 4.908514538666490346e+00 2.138553051527876960e+04 0.000000000000000000e+00
1.446279121461066519e-01 6.534309560962499575e+01 6.442945235124505343e-01 5.140796077175820988e-01 5.118499900431159766e+00 2.586922997217783404e+00 2.478043134668744540e-01 5.838563941259748979e+00 1.725675926142153260e+00 1.844615350005025967e+00 2.138553218779004965e+04 0.000000000000000000e+00
8.954136696760381930e-01 6.537351722578044644e+01 6.462925270261125066e-01 -6.419746227084185408e-01 4.202189521275007777e+00 2.281869841382129227e+00 2.539964482697943948e-01 2.861917704100187976e+00 5.046755983865401696e+00 5.106152637271672567e+00 2.138553299350389352e+04 0.000000000000000000e+00
1.911411957675407169e+00 6.549919776178732889e+01 6.503275062348617963e-01 2.419370575500825737e-01 1.075899016289699084e+01 5.713906885078876563e+00 4.837373540591274335e-01 2.431019446183941390e+00 4.631643331880076708e+00 4.824849254341301297e+00 2.138553328510303254e+04 0.000000000000000000e+00
2.834394024630239262e+00 6.543667165525238261e+01 6.485587753064838701e-01 8.186058490327624559e-01 3.386448998745106742e+00 1.790327012871842927e+00 2.451517712912764657e-01 3.303784215818615366e-01 2.464219125455906045e+00 2.639668185755284391e+00 2.138553341612387158e+04 0.000000000000000000e+00
2.691089211530275360e+00 6.592128788123176264e+01 6.643902559428215282e-01 -3.867227612689463356e-01 4.890089021741522046e+00 2.933309591967111274e+00 2.425470384475403030e-01 1.478176799501955685e-01 2.195449260096250299e+00 2.332965484398888290e+00 2.138553379105003842e+04 0.000000000000000000e+00
2.214708090883207969e+00 6.631753244145421888e+01 6.675786631116007452e-01 7.457538728077686141e-01 3.636150846416385196e+00 2.005310085034754941e+00 2.298434171131560066e-01 1.541125583202901606e+00 3.569361447033781776e+00 3.657857654186691843e+00 2.138553422302741092e+04 0.000000000000000000e+00
2.047427247131275774e+00 6.571172783878687085e+01 6.562312085031957176e-01 1.928831653426372472e-01 1.462528076338225880e+01 8.060943729343915010e+00 6.346077863696142352e-01 1.831824379812623915e+00 3.945282764732910952e+00 4.087616279261098384e+00 2.138553463259305863e+04 0.000000000000000000e+00
6.137792098675552976e-01 6.537870588179701770e+01 6.479404449197627702e-01 -3.152773030925648534e-01 8.288762992061258217e+00 4.380275203464883305e+00 3.269811143964123090e-01 2.444157035909919617e+00 4.583446491797096733e+00 4.798585113667295232e+00 2.138553469838040473e+04 0.000000000000000000e+00
2.881169659988047194e+00 6.515314235350736283e+01 6.445787227285155740e-01 -3.539157076293597548e-01 5.145372720895127649e+00 2.811818228082995308e+00 2.330012760881502443e-01 4.417266686234415096e-01 2.619287371418741905e+00 2.829434079221983200e+00 2.138553516576757829e+04 0.000000000000000000e+00
3.078451702897029296e+00 6.593207691622191646e+01 6.576999335621547260e-01 -7.829217745169850251e-02 6.456321090835894339e+00 3.486370070211271432e+00 2.740487143466870945e-01 4.562522097701203205e-01 2.591349762803636825e+00 2.751855721622396445e+00 2.138553605273862922e+04 0.000000000000000000e+00
2.528651435439850381e+00 6.624118029657431350e+01 6.680015020020807492e-01 5.358165638463644465e-01 4.511510774357976317e+00 2.605937112125083388e+00 2.585162492531327683e-01 8.327614282802453527e-01 2.925069011583607548e+00 2.973280335092030047e+00 2.138553628492715870e+04 0.000000000000000000e+00
