# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.985343389499804712e+00 6.878868039442943427e+01 4.096299154601318881e-01 2.958929708303019712e-01 8.060068295590356868e-01 7.902619454330547910e+00 3.753850233117782764e+00 4.980919457703761877e-01 2.140278382243055333e+00 3.855367836420364291e+00 2.136969226611400430e+00 2.110541352021740022e+04 0.000000000000000000e+00
2.614831855841207364e+00 6.347290326187314946e+01 5.053118588026743740e-01 -1.342323379878577749e-01 4.946655636066662476e-01 6.294833676508528875e+00 2.883332160096309327e+00 5.920904490577896806e-02 3.455438542545010705e-01 2.867896566784715606e+00 7.115627549256464679e-02 2.110544684647541726e+04 0.000000000000000000e+00
1.760072812233897999e+00 6.728280125922211141e+01 4.645690161838314514e-01 5.890979474106190772e-02 7.073947680950695149e-01 1.014363551845527844e+01 4.194372267266729182e+00 2.460269215625061345e-01 3.359354232661449391e+00 5.460579382390966074e+00 2.812783027439131001e+00 2.110551873408786196e+04 0.000000000000000000e+00
1.524441550223615272e+00 6.353596928996060456e+01 5.957755625740189798e-01 -1.617310830740806282e-01 1.121914507626511626e-01 6.727907761884582172e+00 3.201018639339201055e+00 6.994441067030633674e-02 3.804618309527197262e+00 1.073677058685024721e-01 4.529107006905424448e+00 2.110556878435707404e+04 0.000000000000000000e+00
6.933251078938894585e-01 6.528885127582610437e+01 6.372623014145764042e-01 -8.954875294239715566e-02 1.337502717952700482e-01 1.194896271416046396e+01 5.427630691115574280e+00 1.058456452365917899e-01 3.241290430573045445e+00 5.707911446659525545e+00 1.971236583130348885e+00 2.110560817310677157e+04 0.000000000000000000e+00
2.082470149811420868e+00 6.388126163346611719e+01 5.479641098668539545e-01 4.673922177481377171e-01 4.224914680599602956e-01 6.250145238863228592e+00 3.364308189961270568e+00 6.431088773999502073e-02 1.810132028302461782e+00 4.198517158270452576e+00 2.848484338605369093e+00 2.110581283118050123e+04 0.000000000000000000e+00
1.905521735632055957e+00 6.554213904957057935e+01 5.573451133643709809e-01 1.320838854697686804e-02 4.244395327655310357e-01 2.251878380354647646e+01 7.027220858468218090e+00 9.766822767822966878e-01 3.598987722686311841e+00 5.980525487358468339e+00 3.193465076166881467e+00 2.110582272725421717e+04 0.000000000000000000e+00
8.096812047851512650e-01 6.602634658437476389e+01 6.394454999324459266e-01 -4.562101549972881753e-01 1.307978026099432811e-01 5.194291954303490222e+00 2.050058670835334329e+00 1.539693716675272217e-01 2.894475824168475153e+00 5.206864961356024502e+00 2.949658007522151681e+00 2.110584792487373488e+04 0.000000000000000000e+00
1.047526991904623062e+00 6.044844457059762988e+01 1.480729757527976254e-01 7.567605593894677352e-01 9.618133949845061315e-01 3.664484896919677048e+00 1.800247034935641866e+00 1.948085779910725679e-02 3.943988220217593543e+00 1.290748672197388480e-01 4.989498285861158067e+00 2.110588519001317036e+04 0.000000000000000000e+00
3.034943953526036520e+00 6.452498342410551402e+01 6.451325256697839627e-01 4.238517284882822311e-01 8.140775947946378432e-02 4.964942270882875874e+00 2.977265871004542319e+00 1.433483378553896959e-01 6.253831366284364535e+00 2.131801264164566501e+00 4.348787570070204445e-01 2.110594809781617369e+04 0.000000000000000000e+00
2.510360141141298129e+00 6.405370644832673577e+01 5.951845239382793640e-01 4.917305518523032437e-01 2.628825329187241544e-01 5.230408528916589361e+00 2.786897519139170942e+00 5.803047305499214881e-03 9.057678626255849519e-01 3.453432855198440787e+00 5.332743370805880012e+00 2.110595170912133472e+04 0.000000000000000000e+00
1.317641987563631156e+00 6.243868239897172856e+01 2.510527725207418182e-01 -8.590714038973137345e-01 8.921504795258202725e-01 3.281363219998031600e+00 1.647433870634200659e+00 6.258033574118362918e-02 3.647915909896247921e+00 5.929905906067573618e+00 2.962021820983387954e+00 2.110603746993701498e+04 0.000000000000000000e+00
2.391680943232392220e+00 6.504180693756062226e+01 6.257591085433026334e-01 -5.081829814915861387e-02 1.037313387655469099e-01 8.455472342937156327e+00 2.936710828658581018e+00 2.705941646930679068e-01 3.919606144545428883e-01 2.755055341446450257e+00 5.883339246256390709e+00 2.110605025531107094e+04 0.000000000000000000e+00
4.669101348050125888e-01 6.409505703173044822e+01 6.191645517992824255e-01 2.050236551890516901e-01 8.320743293778802563e-02 1.470774366603580141e+01 7.679949480820067897e+00 1.253515707757380804e-01 5.083823409955199324e+00 1.315610798229847056e+00 4.458952536668912892e+00 2.110610231719301737e+04 0.000000000000000000e+00
1.334179590257289050e+00 6.604254804343430862e+01 4.823160713863429150e-01 5.457767313607608112e-02 6.502018504872619786e-01 5.748491584561672418e+00 2.860832499953009034e+00 2.650607585826292648e-02 3.515896914659038419e+00 5.907109696089080764e+00 5.448866798404729650e+00 2.110611093200743198e+04 0.000000000000000000e+00
5.218316732810608372e-01 6.325577854420657076e+01 6.093236541847284471e-01 1.321252801808129596e-01 3.379237260353910866e-02 2.072119210566640746e+01 1.117992657004408841e+01 3.367593814983389777e-02 4.647872469320455835e+00 8.180225826186939830e-01 6.125287611316564629e+00 2.110612832687792616e+04 0.000000000000000000e+00
8.680675191293654169e-01 6.526184940038361049e+01 6.420473158034580852e-01 -2.613621188772856097e-01 1.477302013895306909e-01 6.643814833655896201e+00 3.591438519020633269e+00 4.314073261687188798e-02 3.066570622900957055e+00 5.425273561843066084e+00 3.752750841409551175e+00 2.110617549909845184e+04 0.000000000000000000e+00
2.077160564993542291e+00 6.114891548581266534e+01 2.258238967553156673e-01 -2.357223865580020394e-01 8.881512966907909590e-01 1.264472715751110776e+01 6.782924520785827305e+00 4.013404727546955597e-02 5.304874979367074417e+00 1.522768413356505590e+00 5.584667833840213369e+00 2.110619037959523121e+04 0.000000000000000000e+00
6.279111961700528655e-01 6.315010802294007419e+01 2.165297364971045524e-01 2.274723546842163102e-01 9.235314645880703388e-01 9.725913775155845542e+00 4.284560522388934700e+00 3.205014599846676138e-01 4.502732951649831783e+00 5.105908247285765311e-01 4.974062055571086383e+00 2.110619448811476104e+04 0.000000000000000000e+00
4.969378475375830218e-01 6.059924645351043182e+01 1.433271268931873010e-01 -1.370947662699510128e-01 9.749924767634312595e-01 1.860701289986901230e+01 1.002189377090486921e+01 3.874979342744330757e-01 2.189092252927640647e+00 4.331951374363898211e+00 2.121879931347097070e+00 2.110619534500609006e+04 0.000000000000000000e+00
2.867014049494116090e+00 6.644268337505478428e+01 4.072421419759763572e-01 -9.154663185316614937e-01 7.670955724982708723e-01 2.883484594553700209e+00 1.453152115874482453e+00 2.650446512622579576e-01 4.703658064854767118e-01 2.468597948288399291e+00 6.359441868792227170e-01 2.110624559355335805e+04 0.000000000000000000e+00
5.065467560971042005e-01 6.815889394230761411e+01 6.234496240777224196e-01 2.036990607771736184e-01 3.997915229657724723e-01 1.250822742056017667e+01 4.405657692628890842e+00 5.742729710843599289e-01 4.983658066447362422e+00 7.827736177667060646e-01 4.698165672924348613e+00 2.110629814036903554e+04 0.000000000000000000e+00
3.300742865675844184e-01 6.390048020774425908e+01 5.876780627079916108e-01 1.226541346554428646e-01 2.379019483841861016e-01 1.692039420248428172e+01 8.017919341344041939e+00 2.051815914698162935e-03 5.999569320475202971e+00 2.258013830890220675e+00 2.104921925992247367e+00 2.110633146300649241e+04 0.000000000000000000e+00
1.895762574747760665e+00 6.562890062084791509e+01 6.405151628349960991e-01 -2.738029452932784213e-01 4.506840600631813187e-02 9.415124816362400395e+00 3.644881006135499479e+00 1.559775122007314441e-01 4.726546568758119626e+00 8.550183582191512865e-01 4.709131133051945639e+00 2.110638742477893538e+04 0.000000000000000000e+00
2.100356935149662263e+00 6.729498669310291348e+01 6.530021848370142212e-01 -5.101980054057452252e-01 2.921618094083022754e-01 5.445759844354832957e+00 2.853090608414271312e+00 8.446067717274602371e-02 5.253375484414825713e+00 1.270596232970133688e+00 2.240108072842549314e-01 2.110642435263242442e+04 0.000000000000000000e+00
2.179220805755889501e+00 6.378159143918795593e+01 6.005893479933789303e-01 -7.501729006291082413e-01 7.155845632714341598e-02 3.815641907759312002e+00 1.613528837986843101e+00 2.138064310462834128e-01 5.500284504317448864e+00 1.561798950645034711e+00 5.373644139702347999e+00 2.110642468964242289e+04 0.000000000000000000e+00
4.481560533605284391e-01 6.511404406222986552e+01 5.073678000954725542e-01 -1.661694023708432111e-01 5.402914445536920462e-01 1.697334751385889007e+01 5.843769263184735330e+00 5.104132156134596476e-01 2.034168515349119577e+00 4.391514714521246532e+00 1.753874643549757195e+00 2.110644326148270193e+04 0.000000000000000000e+00
5.825643122857477874e-01 6.786846093325688400e+01 6.265812400274318739e-01 9.949512992965398039e-02 3.876361096153067010e-01 1.615651117944079829e+01 7.561511982353899874e+00 7.624746283791210555e-01 4.253487953900260798e+00 6.129487654182862677e+00 4.523047800425361586e+00 2.110645506276626111e+04 0.000000000000000000e+00
2.587622636517061814e-01 6.721646848769515259e+01 5.779631415497186175e-01 4.079450645816514731e-01 4.792930245061582384e-01 6.372210136059471175e+00 2.517079513668782909e+00 1.170174051227651502e-01 5.747641146539997692e+00 1.815282902691822020e+00 5.511389118318753333e+00 2.110646271321452150e+04 0.000000000000000000e+00
2.818444718869332455e+00 6.559133232021980575e+01 6.484253795577683555e-01 -7.267584346504101234e-01 1.490481886476271722e-01 3.847244539886149450e+00 2.079587423808327618e+00 6.163585060090626122e-02 3.855424795826685180e-01 2.826663379461554548e+00 1.300312349551448143e+00 2.110649277752228227e+04 0.000000000000000000e+00
2.351662167523699054e+00 6.605603739359519011e+01 6.413407421082604198e-01 9.893327711260438417e-02 1.154278299807247193e-01 8.658291906376938130e+00 3.406957014439276232e+00 1.823628258430687044e-01 7.545988777472341091e-01 3.007829037702795638e+00 8.352356941450633787e-01 2.110650657031318406e+04 0.000000000000000000e+00
2.231743426349560799e+00 6.378758488237014745e+01 2.859407478719308560e-01 -2.090108713565247966e-01 8.536488611569442719e-01 1.020839343268650268e+01 3.535721233853731160e+00 3.119314448051760946e-01 6.069615786483097963e+00 2.268093057761219278e+00 5.645218767598406018e+00 2.110651718237749810e+04 0.000000000000000000e+00
2.150830994537656693e+00 6.502954770074374835e+01 6.188760204289035505e-01 -4.647471962695718384e-01 2.117620359178488398e-01 6.162108052112404089e+00 2.944796474991788759e+00 4.383085322764543323e-02 5.473889169039633629e+00 1.657265066164397060e+00 5.204619236947919170e+00 2.110656413899403196e+04 0.000000000000000000e+00
4.558204391197290262e-01 6.384009340749626205e+01 5.592488689081429598e-01 -3.270955524033521966e-01 3.627282756177880318e-01 9.312868381152217268e+00 4.743857356700953432e+00 1.531920728456069537e-03 1.985614119506938113e+00 4.522446363178409534e+00 5.510662952075476184e+00 2.110659765961568337e+04 0.000000000000000000e+00
3.040658802833400287e+00 6.195013997153197494e+01 1.755696719867218814e-01 3.216930228353451215e-01 9.454887840337282690e-01 5.216578859264862977e+00 1.856920613030374367e+00 1.127809159433910691e-01 2.270091973263018426e-01 2.498648277397101491e+00 6.271083208712346924e+00 2.110662766994092453e+04 0.000000000000000000e+00
1.885648065213702651e+00 6.341223258057546985e+01 5.978946986265163410e-01 -1.457520997006624131e-01 9.564587761670763355e-02 1.478930004169192358e+01 6.722522939302058909e+00 4.299316423217863781e-01 4.350191876901823740e+00 4.618961214359462164e-01 4.074060213333388525e+00 2.110669476402887813e+04 0.000000000000000000e+00
6.099565837167867377e-01 6.708400458100548747e+01 5.892442250676640514e-01 4.896590256639705291e-03 4.166782430295477013e-01 1.844494730311705410e+01 6.224950284284060942e+00 4.574328277826925637e-01 3.708983102286484979e+00 6.030054509276816965e+00 3.430308840754059840e+00 2.110671500303722860e+04 0.000000000000000000e+00
2.229919010849265248e+00 7.037712384731011639e+01 6.593085100039178803e-01 -3.164362018067046201e-02 4.018769699592845690e-01 1.226379594901317560e+01 4.827915341133141247e+00 6.390811553857591587e-01 3.262129377191738122e-01 1.957958746709126396e+00 2.226475235974461064e-01 2.110677985301952504e+04 0.000000000000000000e+00
1.922175266356136447e+00 6.389438757098258037e+01 6.106160387625515495e-01 -1.714983485407143016e-01 1.046078597101876562e-01 1.496231712331920249e+01 7.443250113114660671e+00 3.165256330639529617e-03 4.563316936661911960e+00 8.619277446872062320e-01 2.274369770042029337e+00 2.110678018458498263e+04 0.000000000000000000e+00
1.928585927256938559e+00 6.637682311872887908e+01 6.751052378248560970e-01 3.601230784140732055e-01 1.057406291113090376e-02 7.190728258926535332e+00 4.190804032704834370e+00 1.853171526728459861e-01 2.224591944964888768e+00 4.316222284653347785e+00 2.883945215153084440e+00 2.110684905958543095e+04 0.000000000000000000e+00
2.792881349889923537e-01 6.894245039519799434e+01 6.822915029340124171e-01 -1.073792492436050627e-01 2.552720844484212548e-01 1.239223629014826145e+01 5.937437015986388289e+00 5.651333559684132979e-01 9.440218553408272761e-01 2.883659882585596801e+00 1.324639399514030202e+00 2.110685325944246870e+04 0.000000000000000000e+00
1.580133907846713814e+00 6.661871206579358784e+01 5.630212020787905836e-01 3.433833171079993529e-01 5.159817514338815858e-01 5.581649873965505826e+00 2.981156039946621039e+00 2.209601695754937756e-01 3.045975877248715769e+00 5.229825674740089525e+00 3.450125254986250223e+00 2.110685910528710519e+04 0.000000000000000000e+00
2.963672264643272936e+00 6.266384002165751355e+01 5.766796925934678519e-01 -8.964166836358521129e-02 8.541766138103490391e-02 6.321302948595763915e+00 2.870907404174805500e+00 1.165582886603070828e-01 5.302330650013363789e-01 3.099614557948773275e+00 6.010077109889466307e+00 2.110687050568607447e+04 0.000000000000000000e+00
1.969193401846510927e+00 6.501186496923048708e+01 4.622088058219524509e-01 1.598467046848750517e-01 6.566117633650082608e-01 1.662137595692388814e+01 8.640393093005153347e+00 3.074608490782413384e-01 2.327510595035783059e+00 4.625606549252379018e+00 3.554173567105169074e+00 2.110690524101503252e+04 0.000000000000000000e+00
7.776115617220258347e-01 6.230022601607126376e+01 2.649572969098361042e-01 1.278024538815569211e-01 8.588351706789818518e-01 9.496893330093575614e+00 4.894482021933997729e+00 1.065571603742472562e-02 3.895413826892549558e+00 1.574016821564995228e-01 2.329812673517983157e+00 2.110691918232317767e+04 0.000000000000000000e+00
1.959348385789401625e+00 6.935254542372175024e+01 5.698872615959873489e-01 -3.764520058023525517e-01 5.937975617310096155e-01 6.531369203859413552e+00 3.867439499215958421e+00 3.019353954876428103e-01 4.820151318967791809e+00 3.618340252127327239e-01 5.277712573127463891e+00 2.110698309397661797e+04 0.000000000000000000e+00
5.824530452234462086e-01 6.516335532705677736e+01 4.667743162685611402e-01 -1.553420876130396089e-01 6.220921256544855726e-01 1.498907114051133149e+01 6.001330647459642620e+00 2.390622905672768195e-01 2.789228880740416638e+00 5.354527116801832243e+00 2.763355601848878074e+00 2.110699101377288025e+04 0.000000000000000000e+00
1.285851741235455536e+00 6.420832734386073071e+01 6.141135392259672310e-01 -8.174064092347801402e-01 1.986202952612593775e-01 3.569025195797888017e+00 1.970521977563638227e+00 2.245399037472823461e-02 3.586000880297896654e+00 6.017166341051191303e+00 5.511889067991219804e+00 2.110701352639559991e+04 0.000000000000000000e+00
1.950884722831690343e+00 6.545618306468804803e+01 6.417980844150807940e-01 4.043612772700709845e-01 1.580565630369996921e-01 7.056973402931852490e+00 3.599531884008856153e+00 2.642548136753698415e-03 2.193202675790689504e+00 4.631067014444996133e+00 5.945579657301507837e+00 2.110704404750037793e+04 0.000000000000000000e+00
6.209815152364642765e-01 6.503394566122140930e+01 6.416487910941334194e-01 2.115739578404502719e-01 2.184424599351631607e-02 1.106045900205525001e+01 5.495001440175366625e+00 3.206317533395836375e-03 4.432030584687578489e+00 5.391375627104189050e-01 3.057657892449914816e-01 2.110707157671403911e+04 0.000000000000000000e+00
2.068935663886757315e+00 6.440745586261982680e+01 5.788198068888140702e-01 1.766854372492435432e-01 3.563462421962522719e-01 1.616202788430936721e+01 8.367596161217514705e+00 2.627407946906402114e-01 1.737248390716854107e+00 4.118343467833777360e+00 1.472470365284850757e+00 2.110709065798429583e+04 0.000000000000000000e+00
2.008000143909814739e+00 6.368944469320005197e+01 5.899236742880047402e-01 -2.368548167873211208e-01 2.540665581453419031e-01 1.251762824157408538e+01 5.924892250569099517e+00 2.732920584629526806e-01 5.035014659737908183e+00 1.161060361863964552e+00 4.570189768787362716e+00 2.110711486848582354e+04 0.000000000000000000e+00
2.131178662823165038e+00 7.053250987527631821e+01 7.262023722939406900e-01 -3.663614038475436763e-01 5.356464972122787493e-02 6.266169232122348554e+00 2.330830496308087252e+00 3.510580862224675913e-01 5.510145158161995127e+00 8.496293647973640617e-01 5.450457469581354353e+00 2.110713465595338494e+04 0.000000000000000000e+00
1.759031704083752423e+00 6.383658879071065684e+01 6.147622155910675845e-01 -1.104897180674153934e-01 3.061329554326823812e-02 1.048376890597552347e+01 5.236402461498484762e+00 2.127227774924245474e-01 3.906710173262878172e+00 6.649197689629866848e-02 4.692436815704309261e+00 2.110720736857281736e+04 0.000000000000000000e+00
5.230293387234028479e-01 6.647582010296085286e+01 6.524527351858905311e-01 -1.529026634558168229e-01 1.573558544608120169e-01 1.600595366221276095e+01 6.335902451941388236e+00 3.526993965435842870e-01 2.424391307404922813e+00 4.531495612589875321e+00 2.492569006494601780e+00 2.110720892782511510e+04 0.000000000000000000e+00
2.260191526432181242e+00 6.679763847942378163e+01 5.381240737617916103e-01 2.841782153586671633e-01 5.420136602437529705e-01 7.900629892938956012e+00 3.024806841918293632e+00 1.725413355963310580e-01 1.317387598909245616e+00 3.589315563995332692e+00 1.562360654707786178e+00 2.110722610102322142e+04 0.000000000000000000e+00
1.510968885406533735e+00 6.647813538146222356e+01 4.941218767562539638e-01 5.390795272505218005e-02 6.202829319375596784e-01 6.182254504796972583e+00 2.073369717103575649e+00 2.084871752120568689e-01 3.588932864777834464e+00 5.711268458543782955e+00 3.079845824525470288e+00 2.110722833569572322e+04 0.000000000000000000e+00
7.135470833907719967e-01 6.893306957137211555e+01 6.329025693366508998e-01 4.834260944142814709e-01 4.203974838726997065e-01 4.707326657324054864e+00 2.196550709838708038e+00 1.864342963228292072e-01 4.520802610419097256e+00 2.774719018284295402e-02 4.705444081670354883e+00 2.110724396552529652e+04 0.000000000000000000e+00
5.491585181894866885e-01 6.521582009058033691e+01 3.500970776174093246e-01 -1.752748634266325101e-01 8.143019089360236107e-01 1.390074545574933751e+01 6.248460588431088425e+00 6.366770114400531755e-01 2.470720053055700305e+00 4.511283106674512489e+00 2.494363853080145521e+00 2.110726449711376699e+04 0.000000000000000000e+00
2.252907858983948408e+00 6.416230586347269593e+01 5.610932128461647572e-01 -3.798792554930955495e-02 3.342802876718215521e-01 1.339661285782364786e+01 5.084587098716782272e+00 3.988121680312079476e-01 3.669604125809448059e-01 2.889092890103731381e+00 6.110106565980806259e+00 2.110729977571147538e+04 0.000000000000000000e+00
1.045325500239267624e+00 6.534367260150661139e+01 6.149663041343563785e-01 4.096428064265300595e-01 2.703170904999025459e-01 5.143664806715992022e+00 2.366387506432780619e+00 1.202238908765906056e-01 3.855255959579239722e+00 4.195636271664941394e-03 3.683396631770914809e+00 2.110730074213966145e+04 0.000000000000000000e+00
6.817345027754888598e-01 6.699612931437732755e+01 6.591550592878898662e-01 -1.191691029955627146e-01 1.437580244401279184e-01 1.124092216232170394e+01 3.984134198831698281e+00 3.375357115215670278e-01 3.179396541309018165e+00 5.477959684656948269e+00 3.201317491963949990e+00 2.110731875934195705e+04 0.000000000000000000e+00
1.940576418728784391e+00 6.961596254649974469e+01 6.767506278544802578e-01 4.534168548594280646e-02 3.168916122535652136e-01 2.458772162580732612e+01 1.246927776056806358e+01 1.190800494699786105e+00 3.091513142955456761e+00 5.045917782121802198e+00 3.766808667395989740e+00 2.110735322824356263e+04 0.000000000000000000e+00
