# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
2.594716326428235131e+00 6.721822860638599195e+01 6.706362178562150778e-01 2.051952741094684174e-01 1.807053918271289694e-01 5.320231223933971521e+00 2.424820210562183220e+00 1.740346292107406989e-01 5.951651333015207657e-01 2.778322309179494631e+00 3.469191320799503764e+00 2.142693467451772449e+04 0.000000000000000000e+00
5.965640614984796253e-01 6.661396041380747590e+01 4.255960569807940019e-01 2.885910940911240452e-01 7.331505804503422041e-01 8.221074729394262093e+00 3.001501234676651197e+00 2.357465997275794145e-01 4.729669523578124313e+00 7.122425398575302768e-01 1.555231121617256962e+00 2.142693749051935811e+04 0.000000000000000000e+00
2.099051424790729925e+00 6.835974655247210308e+01 6.934615599783926498e-01 2.370363555744162132e-01 6.633993737994790807e-02 9.927982169355981767e+00 3.836394824975748463e+00 2.422239245843322564e-01 1.737784099258985027e+00 3.797467137475949439e+00 4.600132063117918335e+00 2.142700938338822743e+04 0.000000000000000000e+00
2.230593337713703050e+00 6.695505090718617680e+01 5.263608887071802300e-01 -7.651982174121416125e-02 5.823368196969961330e-01 1.251511838146375588e+01 4.879207120686272603e+00 3.158436031250319020e-01 1.355364332730664700e-01 2.431488429156360098e+00 3.201267897612503965e+00 2.142704060419771486e+04 0.000000000000000000e+00
4.087244463793835436e-01 6.692579600650485361e+01 5.514081612107870622e-01 -6.541000934982628134e-01 5.185443867366535953e-01 4.023048115736914454e+00 1.493519118897050246e+00 1.621668986043656169e-01 1.967702068557351858e+00 4.383900956133452098e+00 5.076600444244649957e+00 2.142712688046516269e+04 0.000000000000000000e+00
5.316914271660234670e-01 6.739219876874106774e+01 4.463682065972407464e-01 -3.697082805947641826e-01 7.377025941546343502e-01 6.613541545278724954e+00 3.207824369082532989e+00 1.590919348833620406e-01 2.177281550008740574e+00 4.196567008580368352e+00 4.995626245265423648e+00 2.142717420319822850e+04 0.000000000000000000e+00
2.586524173486905998e+00 6.923469616845592611e+01 6.762567542038198098e-01 7.449095865786797832e-01 3.130731094612926868e-01 3.087854100547069880e+00 1.564419663722867559e+00 1.226628684682800896e-01 8.249162260644891109e-01 2.754682313204715793e+00 3.436140020354972346e+00 2.142720555752894506e+04 0.000000000000000000e+00
1.981410845400673137e+00 6.648010697561610982e+01 5.298696772122754028e-01 2.006013698004482093e-01 5.563052094813879522e-01 1.284744304245276147e+01 5.033462511089690672e+00 4.259754923507828028e-01 2.303903440686104087e+00 4.682865107412729877e+00 5.407317042686806019e+00 2.142739251821576181e+04 0.000000000000000000e+00
1.056452381586117983e+00 6.147980509376591840e+01 1.610160123150939926e-01 -4.465843485211127839e-01 9.592957969073826474e-01 4.457971554649208024e+00 1.830032731710507843e+00 1.392642710623358815e-01 3.314997666536227072e+00 5.588634226285551065e+00 7.507247511312566124e-02 2.142740737019452354e+04 0.000000000000000000e+00
2.232699025631651235e+00 6.880594111849627836e+01 7.060728463220560247e-01 -8.837416241759212809e-01 2.071015092284115428e-02 2.732526808593333634e+00 1.160980562664620575e+00 1.337432381098959400e-01 5.549240355323038720e+00 1.264662261427748291e+00 2.255731544426490931e+00 2.142742436559919224e+04 0.000000000000000000e+00
8.822705721149317615e-01 6.870558016691309433e+01 6.888168130687865043e-01 -2.057794201519434762e-01 1.761183162995897666e-01 5.933545617136920747e+00 2.271119622848347230e+00 1.364014960461087111e-01 3.267998917457611618e+00 5.306840337144206110e+00 1.640558515728033351e-01 2.142742593130380192e+04 0.000000000000000000e+00
2.739494507124500267e+00 6.571928699759237702e+01 3.402055866074085722e-01 8.374376661164775748e-02 8.295265778166364123e-01 5.140179017368045500e+00 2.009712113196874039e+00 1.233447302506913423e-01 5.010615244073116648e-01 2.685646845552604134e+00 3.700793256491851757e+00 2.142742712935683085e+04 0.000000000000000000e+00
7.854482123094668200e-01 6.644844917076567015e+01 6.556564403083293691e-01 -8.438566167113390470e-01 1.031586600497415573e-01 3.148554730056175366e+00 1.327463303069185807e+00 1.920283197087087612e-01 2.699663859017496392e+00 5.122167686002647713e+00 5.774860667933820579e+00 2.142743050610284990e+04 0.000000000000000000e+00
1.031944629908009503e+00 6.839256924854069553e+01 4.676701696200341041e-01 -3.196700456950787306e-01 7.233095657770447495e-01 4.656699615884336119e+00 2.133193144476808634e+00 1.019048899490474780e-01 3.294516463118295935e+00 5.234911307693802307e+00 2.105593333775183928e-02 2.142744060400978560e+04 0.000000000000000000e+00
2.455196743314719932e+00 6.584996258782770440e+01 6.462530406859754439e-01 4.036038873439267149e-01 2.374175710422956470e-02 5.258439908963667975e+00 2.160094384805454126e+00 1.842259861045266456e-01 1.037489698961115092e+00 3.481358143066406896e+00 3.949654711747860869e+00 2.142744264369283337e+04 0.000000000000000000e+00
