# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
1.766039819447130288e+00 6.658199773357686979e+01 4.231036479102885939e-01 1.461493177226672602e-01 7.344197962178117267e-01 1.355371751476217668e+01 8.416328265508786544e+00 3.195570124389035538e-01 2.638009079948261171e+00 5.072297910538601684e+00 2.060759990254080964e+00 2.136338432398202713e+04 0.000000000000000000e+00
1.154087422099371318e+00 6.724732230376905306e+01 5.596436795160898425e-01 -8.937677903714249528e-01 5.107927485145279389e-01 4.263270022950849558e+00 2.653314716503782478e+00 1.973626173816016849e-01 2.907167326537845931e+00 5.302818243446784763e+00 2.707930565828994052e+00 2.136340463671533143e+04 0.000000000000000000e+00
2.185179519804797188e+00 6.649222124877780971e+01 6.481731222953234228e-01 -3.162093396251399180e-01 1.353250300297051401e-01 1.130351510642355528e+01 6.945939960606346553e+00 2.516009066877217815e-01 5.175744550713142544e+00 1.350959556076424040e+00 4.668125582442202770e+00 2.136341092680366273e+04 0.000000000000000000e+00
6.066758494788829920e-02 6.731078739583121262e+01 6.640314269737858099e-01 -4.746911985223201125e-01 1.373096816691745381e-01 6.965562164419097257e+00 4.493616253810056804e+00 1.334215915594908208e-01 5.764580506481512545e-01 2.967304711469024081e+00 3.388203901772627868e-01 2.136341437540700645e+04 0.000000000000000000e+00
1.816996762943092980e+00 6.616052599520175193e+01 6.519707073203944159e-01 4.728408874453209898e-01 5.676733082919082490e-02 7.861455648796122908e+00 5.140791573190186980e+00 1.688969667369051020e-01 2.019112222153624625e+00 4.440890725123369798e+00 1.595434281538053334e+00 2.136342819307549507e+04 0.000000000000000000e+00
1.896984115567078355e+00 6.712632640914871729e+01 6.560912074967671925e-01 7.761049257258683109e-01 1.642287046487190261e-01 4.959157904141207496e+00 2.966079524692236902e+00 1.995923602311306111e-01 1.803740763060805552e+00 4.222693228915465724e+00 1.173103051855418411e+00 2.136344018604437588e+04 0.000000000000000000e+00
1.277625337160767094e+00 6.592581604286976926e+01 6.397290702486637670e-01 5.790574645719184094e-02 1.131852297374259936e-01 7.898076494806121950e+00 4.915158858503708927e+00 1.292249531124535222e-01 3.085648878969437625e+00 5.568537057300872561e+00 2.286906835740116772e+00 2.136344438593292216e+04 0.000000000000000000e+00
7.508596193711642997e-01 6.565781038760637500e+01 3.769934586910618224e-01 -3.520557446931970036e-01 7.812525182452876304e-01 9.273804571137393538e+00 6.187801306773963006e+00 1.677317819939898591e-01 2.298381854947432412e+00 4.725034582858827825e+00 1.863254552675291498e+00 2.136354753431939389e+04 0.000000000000000000e+00
5.053933948320150638e-01 6.662412291696310263e+01 5.075994315401652912e-01 5.811129833212058671e-01 6.052585909062287994e-01 6.759058457148924504e+00 4.579312086647335356e+00 1.223613080384513968e-01 4.515521227995068720e+00 6.450946463897248018e-01 4.067785779119401646e+00 2.136356289666166413e+04 0.000000000000000000e+00
3.085235582563789158e+00 6.602458176270042145e+01 5.938794058701446499e-01 2.466927772813085409e-02 3.645679606047174670e-01 9.312913545295220530e+00 6.055086963367306119e+00 1.351429378632982570e-01 6.189263799064558036e+00 2.378054025390093695e+00 5.444343953177242845e+00 2.136368230094053433e+04 0.000000000000000000e+00
2.031739004338955823e+00 6.605293849792867888e+01 6.370476039870119900e-01 6.024993392712814089e-01 1.789868058298026698e-01 6.501457896750428844e+00 4.212959825195802033e+00 1.744325543504248455e-01 1.492339400607993305e+00 3.885091666640834163e+00 9.045476867920814179e-01 2.136377487927692346e+04 0.000000000000000000e+00
4.207632811427745034e-01 6.610822521763026316e+01 6.359927724324997422e-01 5.038680430315310987e-01 1.430552818580694274e-01 7.791970670892233386e+00 4.657344440084742132e+00 1.967841721877044980e-01 4.783108636529373570e+00 9.808198196751725106e-01 4.043337562218198400e+00 2.136383338104168433e+04 0.000000000000000000e+00
2.865592583652866843e+00 6.636408837550386863e+01 5.569227149765600959e-01 -6.044897258514306954e-02 4.831130901907826902e-01 7.896047464474463595e+00 4.923640706192664140e+00 1.458425093974941578e-01 6.243516650471465645e+00 2.420054833934587979e+00 5.358493818214150828e+00 2.136388796361789719e+04 0.000000000000000000e+00
2.409621163584180770e-01 6.702692928496873037e+01 6.546961805426851910e-01 7.269662033008114088e-01 1.487217041550815133e-01 5.289100375887735517e+00 3.139432300350209815e+00 1.649811315370442732e-01 5.138392208412333240e+00 1.319581876616251259e+00 4.410346019990494248e+00 2.136392918906735213e+04 0.000000000000000000e+00
2.194876686932842436e+00 6.739769330789503954e+01 5.002070686793161913e-01 -3.442796560175525045e-01 6.285618988159343834e-01 1.023508621840621302e+01 5.959613048941040603e+00 2.887543162890323645e-01 5.189528009442753387e+00 1.318276352617572478e+00 4.597850151490232129e+00 2.136397053689053428e+04 0.000000000000000000e+00
2.099220739658107515e+00 6.564014454332985338e+01 4.107044686021447677e-01 4.361887686875354775e-01 7.321391656824578487e-01 9.071539518638926936e+00 5.768207819675878589e+00 1.698550220982638082e-01 1.323258279649041524e+00 3.793842010799978848e+00 4.820764782378896829e-01 2.136401525680732084e+04 0.000000000000000000e+00
1.446325097424575823e+00 6.791178616633439447e+01 6.226036892551568558e-01 -9.475176023766925804e-01 3.717781413180043515e-01 4.006666394311070079e+00 2.409722100535544698e+00 2.941065038090878714e-01 3.501439649098588180e+00 5.908392766036318022e+00 3.063663125192936931e+00 2.136403366985393222e+04 0.000000000000000000e+00
8.550591888834492282e-01 6.704036175727857483e+01 6.304788070233443564e-01 -1.483687507963348251e-01 2.862555587721126726e-01 1.019952602633780714e+01 6.057078750538522627e+00 2.340556784557173142e-01 2.832974095993066044e+00 5.263714028342459272e+00 2.267200322699562065e+00 2.136403697625353743e+04 0.000000000000000000e+00
3.028859060095450140e+00 6.642491989802502417e+01 3.744628204675965466e-01 9.718767877928684296e-02 7.981399532068819136e-01 8.216934499934188452e+00 5.275652016235849118e+00 2.050349649239061878e-01 6.122833237573985343e+00 2.189403430127235151e+00 5.958736057728659219e+00 2.136404029621987502e+04 0.000000000000000000e+00
2.201548263457133725e+00 6.722995648179849582e+01 6.714832951874015743e-01 -8.165313896351324985e-01 6.820227795093390666e-02 4.638571209616845437e+00 2.955691174933330334e+00 1.746262668903715842e-01 4.985649882456383075e+00 1.064933610252723151e+00 4.754533022489934702e+00 2.136406687028192391e+04 0.000000000000000000e+00
1.372085534749214242e+00 6.773302515121766021e+01 5.783439895943897069e-01 5.131310382441213458e-02 4.965464334668179824e-01 7.793747137280501391e+00 5.028159234901561803e+00 1.514300840812114191e-01 3.035741934549956333e+00 5.409363096193715137e+00 2.784273959329847781e+00 2.136407466806309822e+04 0.000000000000000000e+00
1.262782380641614077e+00 6.762446343802737658e+01 6.725169859550550466e-01 -2.054263113938829544e-01 1.040837371830211494e-01 7.268733289354820215e+00 4.587737070869208011e+00 1.504884803073354982e-01 3.091378467652589279e+00 5.462152131881713224e+00 2.745772521370366981e+00 2.136416994411630731e+04 0.000000000000000000e+00
4.281500378531128970e-01 6.703587298490673163e+01 6.556668151258192578e-01 2.425739596193122183e-01 1.565396897896071671e-01 1.567944923807060142e+01 9.405068834744117368e+00 3.987700889764148604e-01 4.804660749188832902e+00 9.357217800253218032e-01 4.091298004343837391e+00 2.136419262715256627e+04 0.000000000000000000e+00
7.837582329733048248e-01 6.654919544222956063e+01 5.699520406525024896e-01 8.708913387142598328e-01 4.615288268880359257e-01 4.513028196958756233e+00 2.849838405793105878e+00 2.044839828734076326e-01 4.002079964880116414e+00 1.431747435252977152e-01 3.464955132283716654e+00 2.136424756626860108e+04 0.000000000000000000e+00
3.031434164904618367e+00 6.579518587922716222e+01 6.296873441762456114e-01 -6.714301600427831085e-01 1.777599897440983456e-01 5.583751521473419466e+00 3.553657265652819142e+00 1.376676478776453494e-01 3.461051335528854134e-01 2.826789472477562626e+00 5.740183958295506983e+00 2.136425057625682166e+04 0.000000000000000000e+00
1.221008880761072779e-01 6.707644918667961065e+01 5.047002015511951045e-01 -4.026436584022601295e-01 6.210000269927614669e-01 8.001395998323991066e+00 5.271387119651652853e+00 2.013538655153727097e-01 6.321803938567390757e-01 2.980206585878520276e+00 3.083174249469372019e-01 2.136425416893286820e+04 0.000000000000000000e+00
6.681801566029469397e-01 6.733866263104619065e+01 6.431199907899133317e-01 5.618190464726068312e-01 2.632318659538417926e-01 6.634894351721036365e+00 4.028537796228849110e+00 1.736058688843102049e-01 4.184296729774076518e+00 3.328619722154371185e-01 3.675184189818751168e+00 2.136427384011050890e+04 0.000000000000000000e+00
4.135568147326780242e-01 6.709154241718354683e+01 5.690001317630862809e-01 5.857492454107081636e-01 4.923070740609798990e-01 6.566603535638500411e+00 4.287374072960439264e+00 1.823388270636617514e-01 4.743311282772048720e+00 8.473017934696225328e-01 4.457196770594301860e+00 2.136430373647737360e+04 0.000000000000000000e+00
5.522294986377397630e-02 6.612771643865650617e+01 6.405542605421871150e-01 4.699544625842728696e-01 1.578054670102971568e-01 7.135737577154348976e+00 4.560598666903201703e+00 1.797205223281317377e-01 5.585435167724694949e+00 1.700480094294753108e+00 5.135344835760486504e+00 2.136432068993138455e+04 0.000000000000000000e+00
2.128297254364596380e+00 6.719766869895204309e+01 6.666305957216558387e-01 3.495780174278178554e-01 1.498488399682333383e-01 1.060568287173860824e+01 7.059554566100056050e+00 2.620646999504615549e-01 1.163219903658249788e+00 3.514327044875749095e+00 8.688721560469476746e-01 2.136432244662395533e+04 0.000000000000000000e+00
1.345631074419163964e+00 6.594150003589354014e+01 5.945731656288603117e-01 2.066748309436976239e-01 3.569541859340423229e-01 7.739563802165885242e+00 5.010993511564644898e+00 1.491347338187706262e-01 2.994307110343279899e+00 5.438234939953299651e+00 2.421136107758402822e+00 2.136432912012569068e+04 0.000000000000000000e+00
1.654671942166006327e+00 6.682325345722213683e+01 6.597155824133300595e-01 1.414955083374568046e-01 1.138875387316558019e-01 1.067387004300967313e+01 6.775247382901157245e+00 2.467636412428232950e-01 2.782459808081172881e+00 5.199730407103558605e+00 2.334157667237241718e+00 2.136436142352796378e+04 0.000000000000000000e+00
2.163591499315753897e+00 6.658416494670555608e+01 4.448387936552941624e-01 3.680059130069375239e-01 7.080488105314775016e-01 1.002348230684719610e+01 6.692941539482011315e+00 1.881521681575693272e-01 1.077075557075987344e+00 3.468128358899785990e+00 7.813435416093158503e-01 2.136438638746633660e+04 0.000000000000000000e+00
2.192662904265980206e+00 6.610725504592046775e+01 6.428760887895813569e-01 9.446433804302862836e-01 6.692031707770633442e-02 4.161052702220463750e+00 2.499654996265025186e+00 2.582771089054624603e-01 1.222566389794498276e+00 3.688622643541065838e+00 5.018388216478855135e-01 2.136439239736851960e+04 0.000000000000000000e+00
1.832738435955542311e+00 6.691576040789527724e+01 6.422992435258363386e-01 3.078540051490523122e-01 2.436369566413905674e-01 1.085125493785338335e+01 7.305857895930110146e+00 2.350926017436500148e-01 2.120236619990260696e+00 4.472630711519707702e+00 1.949352886768783932e+00 2.136440483243979907e+04 0.000000000000000000e+00
4.865431925657817125e-01 6.656106090732633618e+01 5.857888216950351001e-01 -8.173455822922068847e-01 4.235033039133425659e-01 4.795993277879009753e+00 3.062114984960276232e+00 1.283475344920788630e-01 1.553724441065099882e+00 3.990784195774933263e+00 9.880322150095194322e-01 2.136440541327784376e+04 0.000000000000000000e+00
7.704348396978635272e-01 6.737937331321100487e+01 6.433286750624366279e-01 4.170867742085684338e-01 2.545731202470792320e-01 7.996819429480138908e+00 4.815268403052157531e+00 1.932940393016813196e-01 3.887662550710572873e+00 4.271846727168890356e-02 3.217193939453621532e+00 2.136444010310793601e+04 0.000000000000000000e+00
6.999860856424744426e-01 6.572455979942596116e+01 4.281785580166939109e-01 -4.522614199583281369e-01 7.053135089433392180e-01 8.138760443922361532e+00 5.121786591742433004e+00 1.584417005687965008e-01 2.126385031209676590e+00 4.590607874211729111e+00 1.510270263794740941e+00 2.136444614029622244e+04 0.000000000000000000e+00
2.040435351160467370e+00 6.627391887832553152e+01 4.201080024841788996e-01 4.309177737706710309e-01 7.325506014773486285e-01 9.120160450830265830e+00 5.722408311515151169e+00 1.838171905477908041e-01 1.489390046456686267e+00 3.965011508056495160e+00 7.821501458538131502e-01 2.136444728089603450e+04 0.000000000000000000e+00
1.761403610006720521e+00 6.491171193540280626e+01 2.990192876404087485e-01 -6.171987667636482655e-01 8.572941175282401405e-01 6.104218782190030446e+00 3.732939386223643297e+00 1.484204860888619359e-01 4.085966939124081598e+00 2.608445480156734164e-01 3.637166745081646280e+00 2.136446762228825173e+04 0.000000000000000000e+00
2.726507421072542847e+00 6.589429750315501622e+01 6.274952476281316915e-01 5.730549076500417449e-01 1.946445444677399328e-01 6.009764763830918177e+00 3.791488807022102669e+00 1.442677454325320408e-01 1.033340187667768223e-01 2.556188437210270337e+00 5.785350027392026639e+00 2.136448781129477720e+04 0.000000000000000000e+00
1.383760251575741007e+00 6.638669239845974346e+01 6.109516533395271676e-01 -4.673873786273656239e-01 3.317705525185525306e-01 6.561358568315557527e+00 4.198919079227823481e+00 1.546793439529402792e-01 3.285234267262986840e+00 5.700206366379552136e+00 2.533264553487117432e+00 2.136451255276881056e+04 0.000000000000000000e+00
2.387681545065898803e+00 6.644936149444741602e+01 6.139801559576901768e-01 4.475931313685539703e-02 3.272700844681613597e-01 1.198077703230705282e+01 7.979265339083398523e+00 2.111148329697420667e-01 2.258908321233147123e-02 2.454198801849870382e+00 5.803834247097753973e+00 2.136452603190388982e+04 0.000000000000000000e+00
1.894599341256061997e+00 6.683307131660768619e+01 5.717207348309844006e-01 -3.820089036713887887e-01 4.638723668204997597e-01 9.671978894198302257e+00 5.903151121487324460e+00 2.596788421949002279e-01 4.266931888473993517e+00 3.795948815411877564e-01 3.826904622808736001e+00 2.136452924347919179e+04 0.000000000000000000e+00
2.233103723705445187e+00 6.727570488540358440e+01 5.755785235809910416e-01 3.225785868178890903e-01 4.842509122925601761e-01 1.050025129403288560e+01 6.925048136258154408e+00 1.767870474569523398e-01 8.523867562587086333e-01 3.237663321012104412e+00 6.850246843828402543e-01 2.136454278152506959e+04 0.000000000000000000e+00
2.268186333197851567e+00 6.738596284128617242e+01 5.033009473826722813e-01 -6.598315067336273376e-01 6.239999792818137214e-01 5.722386449286199550e+00 3.408318706686050081e+00 1.522333012624928206e-01 5.192287182464403905e+00 1.362942135415248224e+00 4.632774124032785323e+00 2.136455649301333688e+04 0.000000000000000000e+00
