# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
5.451169088572374033e-01 6.994478002947626294e+01 7.080521285661848241e-01 -1.059217677515548323e-01 2.679666608767404812e-01 1.803008653010968487e+01 1.360217932102172789e+01 5.937273232775154286e-01 2.496368927831268625e+00 4.216263910191386799e+00 4.217155446984361511e+00 2.110001057764406869e+04 0.000000000000000000e+00
1.975961540432452423e+00 6.867616787377866672e+01 5.361925921506088821e-01 -5.334608248950378773e-01 6.336755557087347945e-01 4.659627639245201181e+00 2.893702577742069071e+00 2.552386284588815113e-01 4.905915960571734402e+00 4.397152737287835511e-01 5.375956516753296333e-01 2.110005634965825811e+04 0.000000000000000000e+00
1.927121354715338741e+00 6.898314503726948033e+01 5.532894777988912605e-01 9.966617328341648152e-02 6.182209765227181242e-01 1.765490325893179246e+01 1.330470420246603425e+01 7.977100614194291284e-01 2.624234286309409470e+00 4.466607544678089958e+00 4.341607151242611984e+00 2.110010756075623794e+04 0.000000000000000000e+00
2.333940081942845524e+00 6.002586408130772355e+01 1.638655733709307727e-01 -3.312233708118028086e-01 9.385369122484573667e-01 7.052666841889888794e+00 4.603759776152044125e+00 4.110274581981682718e-01 5.871367649415949685e+00 1.715180586112964756e+00 1.732340875964565763e+00 2.110012528283384017e+04 0.000000000000000000e+00
5.810177206477810108e-01 6.393092622339842990e+01 3.955443402349305138e-01 -9.485144358602877468e-02 7.374732080721265737e-01 1.911368758344526952e+01 1.050814128320545038e+01 4.576741271220741147e-01 2.822889192762897181e+00 4.881605045404640464e+00 5.278923540682922244e+00 2.110018727345009756e+04 0.000000000000000000e+00
2.955972026787859086e+00 6.425836864935338610e+01 6.103573867404198383e-01 8.740379783758786547e-02 3.050127325988483684e-01 5.948699638836418835e+00 4.530147504562653360e+00 2.920208226584027345e-01 1.469015472064671701e-01 2.237255809991819167e+00 2.292363476236443098e+00 2.110031616354895232e+04 0.000000000000000000e+00
1.746566849652371189e+00 6.615392144435018906e+01 5.995231601173778291e-01 4.147003196689427185e-01 3.717323693209664270e-01 5.883218686646586981e+00 2.926611146249294304e+00 2.467925057667876843e-01 2.716175483853448647e+00 4.720572998709068102e+00 5.158368903441689746e+00 2.110039460654511640e+04 0.000000000000000000e+00
2.197105412324346752e+00 6.651003433434429724e+01 5.076959554621116588e-01 9.233362477552271852e-02 6.114885711038399174e-01 1.475157482267008113e+01 7.067429899138118365e+00 3.272746125689991459e-01 8.977617950210325937e-01 2.826785811049921548e+00 3.294576048385157385e+00 2.110047498932663802e+04 0.000000000000000000e+00
2.141749048212142625e+00 6.383196836318310119e+01 3.614030729696689481e-01 3.938860803544001477e-01 7.655526451896298434e-01 7.219767198302215583e+00 3.484163682021903963e+00 3.675544928001640566e-01 1.657417175125497577e+00 3.901315764660501006e+00 4.254240136449643828e+00 2.110049187467395313e+04 0.000000000000000000e+00
1.710501560929597042e+00 6.646447750604092164e+01 4.131326501343896562e-01 -1.640287090230868050e-01 7.696847453142366957e-01 7.875924243195851382e+00 4.587975115886091970e+00 2.204962327925482080e-01 3.861709631695509515e+00 5.677359731103593710e+00 6.189497460625341674e+00 2.110067954228885355e+04 0.000000000000000000e+00
1.742881760729298568e+00 6.494330639313415077e+01 5.044977789067947027e-01 6.982727775126854608e-01 5.820441052782358016e-01 3.960150399212115424e+00 2.090255560193801099e+00 1.481783501524744640e-01 2.528709758164805255e+00 4.564385755647348830e+00 5.060963238736997383e+00 2.110070599538604438e+04 0.000000000000000000e+00
3.389128023101516396e-01 6.523312470327115875e+01 6.309072233911375838e-01 1.713377071391286033e-01 8.524770562159676712e-02 1.337496393498075520e+01 5.800965383307144840e+00 4.771806494462356718e-01 5.796941840585038364e+00 1.560523115306882813e+00 1.816026227289097905e+00 2.110072975454914194e+04 0.000000000000000000e+00
2.278699197249585140e+00 6.362382285536608606e+01 5.982930875097752788e-01 1.886490959196957667e-02 2.034509115940775700e-02 1.261747627681462092e+01 5.951507381381818007e+00 4.310218715493464581e-01 5.173401610103151027e-01 2.803026855143271767e+00 3.125531387917397375e+00 2.110073870333587183e+04 0.000000000000000000e+00
1.705830283545479498e+00 6.619979183354672614e+01 4.881029318894395397e-01 -1.394206787891030530e-01 6.285275894409543262e-01 8.494847242590688907e+00 4.207140001920278038e+00 3.611041826484889805e-01 3.909985181931160181e+00 6.036866671586292199e+00 6.260257126649725556e+00 2.110093820907607369e+04 0.000000000000000000e+00
7.063870688063330627e-01 6.198010031974199308e+01 2.068638365670419643e-01 2.607793686202373729e-01 9.222985367097088494e-01 8.187992183424608328e+00 4.591780475131004735e+00 4.020621267248975506e-01 4.254310255206165792e+00 2.597966353694941208e-02 5.872592393956632684e+00 2.110098805032571181e+04 0.000000000000000000e+00
