# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
4.913061377511928063e-01 6.375636154328303462e+01 5.937841377987697067e-01 -2.082867605516751097e-01 7.193202781741123153e-02 1.988308110683352581e+01 1.241786175220633837e+01 4.732627157766144954e-01 1.692797942893818020e+00 4.234178460253707144e+00 7.980935640851807289e-01 2.109609138912539856e+04 0.000000000000000000e+00
2.252659287328913074e+00 6.637946314105055023e+01 5.601545027758342288e-01 -1.549395007119032386e-01 5.024403750200410190e-01 1.541645910888125748e+01 1.159292445208881972e+01 7.526900263164335025e-02 5.565114667571391394e+00 1.706908579593288344e+00 4.037431211944306320e+00 2.109627253741251479e+04 0.000000000000000000e+00
1.738819968635512359e+00 6.810547269248128543e+01 6.576950444246972838e-01 -2.573251533947816250e-01 2.647564011814739215e-01 1.005307966515816176e+01 6.833834672729767412e+00 3.822621912560891788e-01 3.677760114773680034e+00 5.872029837488580206e+00 3.769801738742996289e+00 2.109628817380252440e+04 0.000000000000000000e+00
9.942670123208656452e-02 6.357477361865203136e+01 2.471689999573416785e-01 4.983730902216109704e-01 9.009632618316348873e-01 7.063712962344351531e+00 5.033616232478232533e+00 1.407093126060987749e-02 5.423640759664762889e+00 1.585078203613477843e+00 1.045088797280797399e+00 2.109631106191733124e+04 0.000000000000000000e+00
2.557619870347932700e+00 6.893810200919075726e+01 6.414387025404040266e-01 -4.778716190817037246e-01 3.877547497581847469e-01 6.360243371772334342e+00 4.554564923026751089e+00 1.974464329112588235e-01 5.745860365035147410e+00 1.753064474031844178e+00 6.104841504774608296e+00 2.109637403453133811e+04 0.000000000000000000e+00
1.590357100027410375e+00 6.879982139119641715e+01 6.562017626561901240e-01 3.437522386198562097e-01 3.114970614903866397e-01 7.501435960048460139e+00 4.897632068355062707e+00 2.479463665789945759e-01 2.597951948380470277e+00 4.825936904827614171e+00 2.741230972476914385e+00 2.109638804531004280e+04 0.000000000000000000e+00
1.651622706078867298e+00 6.567573382907919211e+01 5.897119691746549597e-01 2.560962785331658553e-01 3.010637794862480177e-01 9.864867027800134025e+00 5.603469142226966682e+00 2.686191567264860081e-01 2.699148593346101244e+00 5.244426284444892339e+00 1.968288628674625285e+00 2.109644624114494945e+04 0.000000000000000000e+00
2.608962624351351511e+00 6.591812753055039309e+01 5.826262137674563801e-01 -1.560199899740006280e-01 4.323070985182390080e-01 8.488676191043396102e+00 6.578200674294009787e+00 2.122561486439383804e-04 5.972397217912636336e+00 2.089081658870660885e+00 1.678555728265971769e+00 2.109646812606628009e+04 0.000000000000000000e+00
9.591227902675192318e-01 6.519190024541397577e+01 6.262564920838799010e-01 4.880014269711232394e-02 1.613967166308129253e-01 9.440017337552863097e+00 6.489315769590778160e+00 5.548728149453871494e-02 3.104608602631483194e+00 5.575948369671751337e+00 2.041236889943607746e+00 2.109651392275853141e+04 0.000000000000000000e+00
2.377471412374348780e+00 6.444460388849964261e+01 6.178300607715115911e-01 6.392329586932677943e-01 1.237070843441622908e-01 6.086242425294255298e+00 4.300907587268008925e+00 5.823487458755939594e-02 7.208846291884219992e-01 3.160434018435219095e+00 2.046848349262781475e-01 2.109652920191445082e+04 0.000000000000000000e+00
2.411496500239540985e+00 6.468860234034343648e+01 5.240066888185583860e-01 6.865303333473316005e-01 4.798065682399217380e-01 5.806032779568619517e+00 3.686224644830453645e+00 1.166174791651620191e-01 7.401528064023473741e-01 3.301637322821938447e+00 5.454645156830131292e+00 2.109662426743288961e+04 0.000000000000000000e+00
1.953597923961040150e+00 6.435296852429533487e+01 3.464388566473159403e-01 -5.172325803784834086e-01 7.928412720331263763e-01 7.853232912188561343e+00 5.519041488493658498e+00 1.274455971431883404e-02 4.436037741551982272e+00 6.570294043404200091e-01 8.121372661605882337e-01 2.109663924860087718e+04 0.000000000000000000e+00
1.197557684876137118e+00 6.414188292133518132e+01 6.158559559066398847e-01 4.426391568394651421e-01 3.676894242100269689e-02 6.766235947104977555e+00 4.761315315477983923e+00 8.423171042606113212e-02 3.099241659516986047e+00 5.523845049078587088e+00 2.431980876482436660e+00 2.109664862675640325e+04 0.000000000000000000e+00
1.304573026826316040e+00 6.468769605331161188e+01 4.527243683877417713e-01 1.736891033102417048e-01 6.407603505686257916e-01 8.096776215394507759e+00 5.562216868700164518e+00 9.917974127059413225e-02 3.021368528115983665e+00 5.489751647408407820e+00 1.746309312559767957e+00 2.109665399681481722e+04 0.000000000000000000e+00
1.137353853279102767e+00 6.797724911893624267e+01 6.442742754419557016e-01 -8.278009381343471862e-01 2.895566980660654322e-01 4.460360601360253696e+00 2.783242262859985328e+00 2.954651810446947136e-01 2.878508378204869711e+00 5.193515362628692955e+00 2.726103835655631524e+00 2.109669912044129160e+04 0.000000000000000000e+00
2.631864027782322424e+00 6.621172592703814530e+01 5.509136822187616911e-01 3.190929328532120524e-01 5.058914162763208378e-01 7.636750852317515381e+00 5.086518442608185531e+00 5.195734832624492039e-02 1.377036729394298387e-01 2.626341062833802198e+00 5.153415369491032294e+00 2.109670433927034173e+04 0.000000000000000000e+00
1.808661354929153919e+00 6.459296972457339336e+01 4.154084356054071892e-01 -1.579211912686983021e-01 6.992559058220280122e-01 1.539033851652477658e+01 1.023248918381728423e+01 4.528230337142914452e-01 3.643345040301553706e+00 6.059657243592927678e+00 2.925385809549723604e+00 2.109670891780816237e+04 0.000000000000000000e+00
2.172366931926715150e+00 6.690117610020371330e+01 6.093960548405553679e-01 -2.147588726430795514e-01 4.166576247807354250e-01 1.513916984528837872e+01 1.216196979775065223e+01 3.592373775204955044e-01 5.113180466104143562e+00 1.098517032987121889e+00 5.167630734640719758e+00 2.109680286330759918e+04 0.000000000000000000e+00
6.129406569440907226e-01 6.622237737122955537e+01 5.748041258958505040e-01 -1.740978402674048242e-01 4.412250071765130843e-01 1.691804170706086907e+01 1.091958919128633632e+01 3.712994681137576358e-01 2.251554439475030645e+00 4.632813140138955177e+00 1.782279000018871740e+00 2.109687241553646891e+04 0.000000000000000000e+00
7.009846239364355691e-01 6.520873338508167194e+01 3.826310101220868343e-01 1.256487139591106472e-01 7.527095724540309174e-01 1.514797504422389274e+01 9.083265708601343746e+00 3.750296343455905013e-01 3.579799003038561356e+00 6.049333069629144966e+00 2.833077259592197805e+00 2.109688082176447642e+04 0.000000000000000000e+00
7.767815593817265496e-01 6.821881992300670561e+01 5.422420343669858145e-01 4.380382633357667865e-01 5.864631119844990748e-01 7.549242975400615840e+00 4.710993767108579533e+00 1.733348127306352238e-01 3.868071315974751290e+00 6.234837595519543640e+00 3.670834796739210315e+00 2.109691223276312303e+04 0.000000000000000000e+00
5.059664632950417601e-02 6.770431282642226734e+01 6.575857789757389993e-01 1.270394872045616796e-01 2.775056159345890561e-01 9.927683151060859856e+00 7.444922776940599007e+00 1.886861035704288925e-01 5.891810692466379784e+00 1.946353560432144691e+00 3.677579471406855482e-01 2.109693052621693641e+04 0.000000000000000000e+00
1.872788513353345508e+00 6.550118528533666051e+01 6.248088752310253513e-01 -4.779195033609406340e-01 7.029933204706034777e-02 8.261393627546855356e+00 4.827630694239359421e+00 1.847638704710994062e-01 4.336377532661805034e+00 6.407825525982503434e-01 3.271722767333190340e+00 2.109693446087630946e+04 0.000000000000000000e+00
2.282246671198439270e+00 6.612717719935754701e+01 5.075269870539449446e-01 3.582683292764922423e-02 5.741448686909975674e-01 1.630619546271097065e+01 9.747984294178477782e+00 2.562467503572474214e-01 1.044732411081400192e-01 2.569111062531808543e+00 5.616190075844355256e+00 2.109697475635712181e+04 0.000000000000000000e+00
1.482443728019341878e+00 6.157860340052411630e+01 1.858771440717566226e-01 9.989024426746518914e-01 9.324323309868856047e-01 4.082848912865003399e+00 2.891047089623918431e+00 8.507380649681981488e-01 2.559612286306344409e+00 5.085960082233405011e+00 3.949532171802751512e-01 2.109703402231226210e+04 0.000000000000000000e+00
1.367773500706496725e-01 6.650428731997281773e+01 6.240998025464604693e-01 -4.173930121527225645e-01 3.314731743280993070e-01 8.164810235894195856e+00 6.246792217804669534e+00 9.650757255301877988e-03 5.859370410556692388e-01 2.994246394594113791e+00 2.445701819716793235e+00 2.109703950828074812e+04 0.000000000000000000e+00
1.932853770981905583e+00 6.671214984508927159e+01 4.284734079478612623e-01 -1.925746275148983444e-01 7.178515716755031750e-01 1.785022277139233182e+01 1.030580718130828899e+01 5.796941381069649069e-01 4.223873538004724537e+00 2.872068390269775229e-01 3.863644913617542365e+00 2.109707659422297002e+04 0.000000000000000000e+00
1.764006182219016505e+00 6.652872732930720190e+01 6.523834952873325266e-01 6.508116292180419205e-01 1.793743941949798582e-01 5.792573931556646016e+00 4.269000866549290230e+00 5.822568992932652260e-02 2.005621255898042410e+00 4.392682932070814950e+00 2.882406332826357609e+00 2.109711322945397478e+04 0.000000000000000000e+00
2.239863081719888349e-01 6.569417477955208540e+01 6.289005644280130092e-01 -2.117363621650403538e-01 2.094000359452960480e-01 1.333031814762610878e+01 9.703619627895360367e+00 3.333899666485141272e-02 5.575152626767234665e-01 3.042278849204929081e+00 3.332928074277486385e-01 2.109718768797421944e+04 0.000000000000000000e+00
2.146248654639239639e+00 6.455234141804436376e+01 3.214180003108885741e-01 3.622039296478191672e-01 8.232097333062545763e-01 1.089315843827998087e+01 6.515737878001637284e+00 3.267424740405074912e-01 1.198127373722830402e+00 3.736092957707777718e+00 6.260499771984924244e+00 2.109719052627638666e+04 0.000000000000000000e+00
1.036836887937828466e+00 6.843028514091656689e+01 4.604859568320125440e-01 1.771841263575177905e-01 7.223969502004546905e-01 7.511836376530189874e+00 5.033773572523340789e+00 2.658127070882472798e-01 3.194324671879798405e+00 5.398080625714100300e+00 3.228550310033475590e+00 2.109721111920340627e+04 0.000000000000000000e+00
2.158050052759419746e+00 6.472444528132351138e+01 5.360934246556712246e-01 4.278928067970663163e-01 4.492064584971035002e-01 9.545127447876891935e+00 6.312600591144584605e+00 1.385755023427758248e-01 1.191688020583451468e+00 3.768811866119658571e+00 6.259999080395777682e+00 2.109722565165098058e+04 0.000000000000000000e+00
3.510456703968010128e-01 6.771604562264055005e+01 4.915584429448743853e-01 -5.307985271302173569e-01 6.713839241551048387e-01 6.995139586471057491e+00 5.465890479142434089e+00 2.244870373567989796e-01 1.141950489272911762e+00 3.409211828434863811e+00 1.556567018802427871e+00 2.109723422907490021e+04 0.000000000000000000e+00
2.848473029929421863e+00 6.788523769586724654e+01 6.620175098830558547e-01 -8.462796821017438686e-01 1.752699503925936042e-01 4.418652921464277128e+00 2.527689888915161553e+00 2.125637282625090219e-01 5.982133118975797165e-02 2.465817475488697674e+00 6.027087796599674974e+00 2.109724008236823647e+04 0.000000000000000000e+00
1.959247656519432113e+00 6.521495870277608731e+01 6.118744432714251502e-01 -2.577789125803538473e-01 2.796280185676557895e-01 1.527040862034533042e+01 1.168654034715228640e+01 7.828785687271182236e-02 4.257257938379118478e+00 3.958503145205699014e-01 2.866728075680878618e+00 2.109727112041252258e+04 0.000000000000000000e+00
2.077206337734873287e+00 6.457026026268781038e+01 2.669211786834802536e-01 -1.859778741725586770e-01 8.845283805912145247e-01 2.029746492806662417e+01 1.247720530845041509e+01 5.210784725829982200e-01 4.937153822939865044e+00 1.064198979626720609e+00 4.789245496682764447e+00 2.109727356823028822e+04 0.000000000000000000e+00
1.663204756101500204e+00 6.177679344050526566e+01 1.594006845105837011e-01 -2.944532099286285565e-01 9.592290414340173266e-01 9.123610897775588313e+00 5.659515656812482476e+00 2.437151406348102289e-01 3.642873686372535502e+00 6.084592320615644034e+00 3.232986814016203247e+00 2.109728180646766486e+04 0.000000000000000000e+00
1.531492134585576537e+00 6.769709016251594846e+01 6.206385641134611886e-01 -2.411941086053227823e-01 3.780986932228493913e-01 8.022425286748509521e+00 5.071946947540094897e+00 2.252024084015299965e-01 3.364483666849247712e+00 5.644049695431121449e+00 2.877427603763012431e+00 2.109728244371452456e+04 0.000000000000000000e+00
2.399371310781793998e+00 6.403290861571447579e+01 6.050542252887641803e-01 -8.696167955992963050e-02 5.943766791390868269e-03 1.206531997997092276e+01 8.097853101103762441e+00 8.348818744905477096e-02 6.035326843080594195e+00 2.285376120623173524e+00 5.204355896236694257e+00 2.109734894083427571e+04 0.000000000000000000e+00
5.597547369679972684e-01 6.605157639358223776e+01 6.532556978112884494e-01 2.338081344560251629e-01 1.332188517857292864e-01 1.602807517678375859e+01 1.188693563612753223e+01 1.084574371679187729e-02 4.134588954934746319e+00 3.074863192266049650e-01 3.317217513879081731e-02 2.109735230396159386e+04 0.000000000000000000e+00
2.271218865293594291e+00 6.658257180763266092e+01 5.875083716678118906e-01 -1.280481626737261791e-01 4.409880948860409600e-01 1.490918338479413841e+01 1.086881817085796342e+01 2.073262454383955344e-01 5.704714117445017330e+00 1.814279932719014665e+00 6.275784912309797292e+00 2.109735319558139599e+04 0.000000000000000000e+00
1.473308850891548172e-01 6.669854578568501324e+01 6.481809499347209735e-01 -6.458793465336445383e-01 9.901023724946445004e-02 5.897126513844763274e+00 3.406782385051350115e+00 1.859560231850728995e-01 9.108600685964685084e-01 3.431231252236091045e+00 6.242643241681971489e+00 2.109735478648027856e+04 0.000000000000000000e+00
6.348433754731532819e-01 6.573712472192386258e+01 4.257406797916987728e-01 2.870848294881265250e-01 7.178061275172891165e-01 1.226831408961376013e+01 8.916254253876910951e+00 3.167385597474176029e-03 3.987149205238516458e+00 1.700570317610578253e-01 5.324323656208059141e+00 2.109736592847253632e+04 0.000000000000000000e+00
3.177985405551328468e-01 6.621877451897920253e+01 5.335093469863961824e-01 -3.360398268691208723e-01 5.475410945765678550e-01 1.103735298528816244e+01 7.937646516074098990e+00 5.666736838505552487e-02 9.960742350684695934e-01 3.418553035906442439e+00 2.183378478602928663e+00 2.109736703495345137e+04 0.000000000000000000e+00
2.383329757531372994e+00 6.419995256016038354e+01 5.899282414842494937e-01 2.994327916654734856e-02 1.928745293840537223e-01 1.264684435928933937e+01 8.137114720883735330e+00 1.896335217299975617e-01 4.225305402300515156e-02 2.568017457400124215e+00 5.385709198609323956e+00 2.109737510520802607e+04 0.000000000000000000e+00
1.241781877997514050e+00 6.503793386074769955e+01 3.758467119808739931e-01 2.647892175884079546e-01 7.657255695512412697e-01 7.478553166975115296e+00 5.149925688520130329e+00 6.370253224426185301e-02 3.054373318763888623e+00 5.480398588378052160e+00 1.977911866209655312e+00 2.109738161037385362e+04 0.000000000000000000e+00
2.864388723656039470e-01 6.877210302079471660e+01 6.237630881002614869e-01 3.594375456589210538e-01 4.535146705258704669e-01 9.414281729944734778e+00 7.379788840573681341e+00 2.762687360456652641e-01 5.035941917349381569e+00 9.890438641366323669e-01 5.182502134458393250e+00 2.109743477478301429e+04 0.000000000000000000e+00
1.694117695323307027e+00 6.762523154548996729e+01 5.414334839053899229e-01 1.769644536057014828e-01 5.557092600236591684e-01 1.105980718772475591e+01 6.657006733705902235e+00 3.055947293742828919e-01 2.697714693543694864e+00 5.109487477528642074e+00 2.302509156512386301e+00 2.109747451369723785e+04 0.000000000000000000e+00
2.228357325706249892e+00 6.491169590055973515e+01 5.360836703925930813e-01 -1.383284423287511056e-01 4.807586807479938829e-01 1.747958010026137998e+01 1.211793929169094497e+01 2.268917335761561072e-01 5.603661140042325961e+00 1.809889136246019881e+00 3.906248702364060410e+00 2.109748930243546783e+04 0.000000000000000000e+00
8.062810236685095111e-01 6.395452045464197255e+01 4.018132775217612696e-01 -2.677147242763255330e-01 7.036865652422753525e-01 1.058535165281571366e+01 7.448204447878383760e+00 1.202758009067039363e-01 2.503550805859207529e+00 5.018688453056163290e+00 1.023615314332227744e+00 2.109755190646200208e+04 0.000000000000000000e+00
1.893677981411855615e+00 6.754079055163860801e+01 6.603352061101146475e-01 4.446636599136450374e-01 2.228015875616438657e-01 8.414155264016898172e+00 5.496004634221492324e+00 1.579503276433288639e-01 1.839957540668134106e+00 4.272631775334614801e+00 1.080124406858623543e+00 2.109760186908605829e+04 0.000000000000000000e+00
5.576042125876999878e-01 6.692550304011000151e+01 6.622082703435774320e-01 1.798035668945521526e-01 4.515326706493705267e-02 1.942627403565088784e+01 1.203981764003071042e+01 3.669830140251594264e-01 4.146800904147902145e+00 3.528196366453535404e-01 2.966818577973173277e+00 2.109761064029152840e+04 0.000000000000000000e+00
2.801844016104587110e-01 6.648500242705551955e+01 5.902627828715403258e-01 2.835304397371209428e-01 4.062857192537560613e-01 1.190366122839124685e+01 7.357369349427487215e+00 3.150828888992592280e-01 5.265504935527751229e+00 1.363827060987548023e+00 4.780042061471134751e+00 2.109763215808813038e+04 0.000000000000000000e+00
1.671290733021870700e+00 6.776491530503903959e+01 6.663166796125501445e-01 -2.131926561621719576e-02 1.184471628352940648e-01 1.157533709689232460e+01 6.723921248670333917e+00 2.877806921345124058e-01 3.182707769104069939e+00 5.593885614786596960e+00 2.863648251832439318e+00 2.109764051325758192e+04 0.000000000000000000e+00
2.086232479187939415e+00 6.643423290377113233e+01 3.924487553793820638e-01 -2.967468764649582869e-01 7.704633584787597966e-01 1.262072647478920295e+01 7.563204876858345749e+00 3.763794638876855614e-01 4.890386590971241176e+00 1.004296866169006819e+00 4.448883784686779030e+00 2.109765206826541544e+04 0.000000000000000000e+00
5.721542890300398421e-01 6.483361502484918049e+01 5.567977356532168853e-01 2.441397108418192075e-01 4.393089458400241121e-01 1.548579331376168966e+01 1.178896785792304414e+01 5.063643500463686081e-02 4.099691309688899388e+00 2.601907215230231385e-01 4.344061205559796690e+00 2.109766927850223874e+04 0.000000000000000000e+00
5.972126955220747879e-01 6.499355944844198518e+01 4.537786089327470185e-01 6.524727906665391819e-01 6.536902700869390292e-01 6.198918249695007709e+00 4.503598966202020826e+00 6.920699803335798872e-02 4.294014173377131094e+00 4.531303769526879299e-01 4.812095760850490400e+00 2.109770175143978486e+04 0.000000000000000000e+00
8.280951533162351774e-01 6.569832473570420461e+01 6.375953101005478185e-01 8.876072975225980655e-02 1.424132932354018888e-01 1.166980597739338066e+01 8.091111946651485809e+00 7.062686071906921700e-03 3.242721139778706796e+00 5.723001538578103009e+00 4.664925649695303989e+00 2.109771539581023535e+04 0.000000000000000000e+00
2.371484994629581955e+00 6.647391761248933051e+01 5.796714725762257547e-01 -5.402434117394272484e-01 4.087581836475367436e-01 6.764440696925849927e+00 4.131424124541848819e+00 1.404053151588455506e-01 5.477246069349293478e+00 1.656236538820765603e+00 5.097875507695123432e+00 2.109771770388933510e+04 0.000000000000000000e+00
1.821887291306965695e+00 6.635852324956782411e+01 6.485801369404760042e-01 2.378822650800711813e-01 5.408355105064337892e-02 1.291880583837761876e+01 7.724096763093089457e+00 1.906308823326547941e-01 2.322967128316971941e+00 4.807269728857357372e+00 1.401951383986553390e+00 2.109772988322083620e+04 0.000000000000000000e+00
1.682352248407395834e+00 6.825821856230133733e+01 6.117483137933863446e-01 -3.862757952315779009e-02 4.334114705677017954e-01 1.185143904144884885e+01 7.803657541668067132e+00 1.426743399950825830e-01 3.151186836402500635e+00 5.577646421677543209e+00 3.038163537216052035e+00 2.109778333986184225e+04 0.000000000000000000e+00
6.831583813554659157e-02 6.652319448821721437e+01 5.806021370474848675e-01 -6.703839824511420575e-02 4.409260590442524164e-01 1.117782105002429027e+01 7.630755884723421367e+00 7.854717035094439803e-02 4.489732301776273166e-02 2.550906552040051789e+00 4.558075209728834842e+00 2.109779456340869729e+04 0.000000000000000000e+00
1.756354891194287449e+00 6.688288271133241381e+01 6.686507640017257392e-01 1.437827275665133075e-01 1.718947457171675630e-01 1.334675172182518921e+01 1.053760571244713162e+01 1.364296014938390367e-01 2.514239507222572723e+00 4.870765745044868922e+00 3.165369014560632799e+00 2.109780716967768967e+04 0.000000000000000000e+00
