# psi Mf af cosiota Q A2220 A2221 A2330 phi2220 phi2221 phi2330 logL logPrior
7.754313188656170031e-01 6.721781164117477658e+01 5.549694292734347334e-01 -1.466274768297088915e-01 5.459236668916657154e-01 8.098552140746713590e+00 3.298497916917050965e+00 5.545503216897244014e-01 3.209744170064657620e+00 5.243516784938728748e+00 3.035565768258904118e+00 2.137338215442635919e+04 0.000000000000000000e+00
1.734303873508770577e+00 6.750227379287782981e+01 5.841767917272279176e-01 -7.065271721993492404e-01 4.861410610888183825e-01 3.623190267779431206e+00 1.241896401606460421e+00 3.485827239798944821e-01 4.575731183711100769e+00 4.124240407145655096e-01 4.241337580413220287e+00 2.137341316883074614e+04 0.000000000000000000e+00
3.694804478837355188e-01 6.850866865976099973e+01 6.474061711600874736e-01 -7.246059573776204576e-01 3.515017693759469042e-01 3.469111269252017848e+00 1.127700024456181893e+00 3.661663482630814759e-01 1.878543158844045990e+00 3.851066946345294006e+00 1.603368140952527554e+00 2.137346124266855986e+04 0.000000000000000000e+00
6.123550897737511933e-01 6.828092111800079067e+01 6.738563323218185186e-01 2.646639522410746959e-01 2.274117417768978799e-01 8.441699476758497411e+00 3.002178429078202981e+00 6.308656812565627270e-01 4.632413331960062663e+00 3.878776291100575757e-01 4.424056466915657460e+00 2.137352933797211153e+04 0.000000000000000000e+00
1.058622736398623809e+00 6.778062251758028367e+01 6.654585689430763118e-01 1.046882073347334130e-01 2.403026933300798917e-01 5.543098334271904903e+00 2.302922303469614018e+00 3.712038154185727246e-01 3.682366539185327081e+00 5.847869563298064399e+00 3.644071133811921381e+00 2.137354921755337637e+04 0.000000000000000000e+00
2.291567715339126732e+00 6.546846987619700542e+01 5.950200981050504101e-01 -9.690055480547780931e-02 3.346746663373702524e-01 1.061835665403595286e+01 3.967370980627479504e+00 5.691556602116271124e-01 1.819556638508509350e-01 2.608854651101921274e+00 6.103958790703707393e+00 2.137364537300090888e+04 0.000000000000000000e+00
1.743260800715817682e+00 6.874276328941090242e+01 5.979331957355833449e-01 2.741588417174029568e-01 5.098845616001663750e-01 6.813912060317619535e+00 2.841515903860692305e+00 4.259347935324381274e-01 2.908264974268223391e+00 4.944124633847817307e+00 2.798868486468307548e+00 2.137367577599325523e+04 0.000000000000000000e+00
2.461405176604110068e+00 6.849944526794766375e+01 6.414742927119360116e-01 5.444649618513540679e-01 3.876792520919292717e-01 4.195844494737249519e+00 1.700612750992156696e+00 2.985471508738695712e-01 1.066235538471372202e+00 3.123389734350706437e+00 9.055289662374785831e-01 2.137373589036318663e+04 0.000000000000000000e+00
1.250016981916936276e-01 6.634187929981196419e+01 4.562512399873273616e-01 -6.896465019691594422e-01 6.873744544826119185e-01 3.890639915466786114e+00 1.420595007661331399e+00 3.154576216777044695e-01 1.366923362997905400e+00 3.767254599872202903e+00 1.044333583495796303e+00 2.137374996823211768e+04 0.000000000000000000e+00
2.162895010513981919e+00 6.406222161380750890e+01 2.631187993457679286e-01 -4.286040908920849546e-01 8.879074390954925233e-01 6.115012467684876718e+00 1.944455203029182178e+00 4.173592197183994545e-01 5.598342241873654146e+00 1.666547992808942613e+00 5.191739065595902147e+00 2.137385762161556340e+04 0.000000000000000000e+00
1.575542206176183235e+00 6.720781100023552312e+01 4.418869186450880560e-01 7.210625299070517746e-01 7.295742375906479893e-01 3.461352868675072525e+00 1.260625700299075502e+00 3.339040366559558604e-01 2.994040191579328436e+00 5.132926987872908242e+00 2.793328328204427891e+00 2.137386737515764980e+04 0.000000000000000000e+00
9.687498863739657518e-01 6.725047260868770138e+01 6.096317467701986015e-01 2.421321905181554046e-01 4.002912015483233721e-01 5.614859889013128047e+00 2.213257787451137215e+00 3.877159488964465606e-01 3.888260183271868176e+00 5.985767541197517971e+00 3.792198515181018248e+00 2.137399247202857441e+04 0.000000000000000000e+00
7.431387010989169983e-01 6.588368001336783664e+01 6.453819028211890130e-01 1.184863708761840634e-01 1.581842321256567152e-01 9.588345882185388191e+00 3.885444591300675210e+00 5.334038105889725712e-01 3.955092601708977806e+00 6.273104626516352589e+00 3.680998603318573092e+00 2.137404011709658880e+04 0.000000000000000000e+00
2.270608680961335057e+00 6.776193893445972094e+01 6.363328911560756085e-01 -3.504632473934903847e-01 3.515805815058458128e-01 6.315206966879758355e+00 2.324904423064007908e+00 5.007875609814449458e-01 5.883904449613747367e+00 1.566891493224833010e+00 5.614899287774664849e+00 2.137410341911109208e+04 0.000000000000000000e+00
1.137033735986664240e+00 6.904928004473143233e+01 6.527399065416323864e-01 3.431387067859557605e-01 3.716996007258862034e-01 4.516762323677529167e+00 1.719350155354054221e+00 3.689550552817282281e-01 3.744652900361149062e+00 5.649319028358525507e+00 3.561962557482343250e+00 2.137414543949065774e+04 0.000000000000000000e+00
1.007970085357277196e-01 6.694170795570182975e+01 5.645884540944191565e-01 -4.833735878397950603e-01 5.037813617182658188e-01 5.007893786562467753e+00 1.958547881226040399e+00 3.321138509920116277e-01 1.213038062513711823e+00 3.482627845496289787e+00 9.940994173097449371e-01 2.137418530674556678e+04 0.000000000000000000e+00
1.433011280862762415e+00 6.688606827394551146e+01 6.362166354561524795e-01 -1.268236316026150889e-01 2.677018631292280570e-01 5.609873393303733913e+00 2.001354389734506078e+00 3.717540853030864012e-01 3.751621117027145846e+00 6.010711629225533592e+00 3.505018934617811777e+00 2.137438109123423055e+04 0.000000000000000000e+00
1.767247460679652438e+00 6.665304314396239249e+01 6.683098782097399715e-01 2.859373255932601277e-01 5.956363344837299623e-02 7.322086229958841841e+00 3.076749731442219638e+00 4.297765016084298395e-01 2.854092743231970708e+00 5.060135463240688303e+00 2.789657745634053221e+00 2.137440561492383858e+04 0.000000000000000000e+00
1.510366129958442327e+00 6.670633609831406829e+01 5.838053207092828156e-01 9.589411687427430442e-01 4.602887868424596629e-01 2.845735191530849750e+00 1.202410961413471258e+00 5.384385976155230402e-01 3.055112062739101741e+00 5.319652458846491072e+00 2.919511618033177935e+00 2.137453710585812223e+04 0.000000000000000000e+00
